age,male,female
0,372252,354742
1,372252,354742
2,372252,354742
3,372252,354742
4,372252,354742
5,428203,408483
6,428203,408483
7,428203,408483
8,428203,408483
9,428203,408483
10,436594,413881
11,436594,413881
12,436594,413881
13,436594,413881
14,436594,413881
15,442342,427470
16,442342,427470
17,442342,427470
18,442342,427470
19,442342,427470
20,424372,419029
21,424372,419029
22,424372,419029
23,424372,419029
24,424372,419029
25,430627,420278
26,430627,420278
27,430627,420278
28,430627,420278
29,430627,420278
30,438759,417527
31,438759,417527
32,438759,417527
33,438759,417527
34,438759,417527
35,308179,292042
36,308179,292042
37,308179,292042
38,308179,292042
39,308179,292042
40,307656,297584
41,307656,297584
42,307656,297584
43,307656,297584
44,307656,297584
45,324059,321102
46,324059,321102
47,324059,321102
48,324059,321102
49,324059,321102
50,313841,322384
51,313841,322384
52,313841,322384
53,313841,322384
54,313841,322384
55,293676,320470
56,293676,320470
57,293676,320470
58,293676,320470
59,293676,320470
60,163315,186941
61,163315,186941
62,163315,186941
63,163315,186941
64,163315,186941
65,203709,257346
66,203709,257346
67,203709,257346
68,203709,257346
69,203709,257346
70,172153,244023
71,172153,244023
72,172153,244023
73,172153,244023
74,172153,244023
75,120663,198955
76,120663,198955
77,120663,198955
78,120663,198955
79,120663,198955
80,60202,129258
81,60202,129258
82,60202,129258
83,60202,129258
84,60202,129258
85,20898,63495
86,20898,63495
87,20898,63495
88,20898,63495
89,20898,63495
90,5669,21006
91,5669,21006
92,5669,21006
93,5669,21006
94,5669,21006
95,856,3781
96,856,3781
97,856,3781
98,856,3781
99,856,3781
100,319,1610
