age,male,female
0,10830718,10151534
1,10830718,10151534
2,10830718,10151534
3,10830718,10151534
4,10830718,10151534
5,10850659,10231511
6,10850659,10231511
7,10850659,10231511
8,10850659,10231511
9,10850659,10231511
10,13622483,12915648
11,13622483,12915648
12,13622483,12915648
13,13622483,12915648
14,13622483,12915648
15,12962564,12356504
16,12962564,12356504
17,12962564,12356504
18,12962564,12356504
19,12962564,12356504
20,8802942,8428450
21,8802942,8428450
22,8802942,8428450
23,8802942,8428450
24,8802942,8428450
25,9591634,9245446
26,9591634,9245446
27,9591634,9245446
28,9591634,9245446
29,9591634,9245446
30,8170725,7908336
31,8170725,7908336
32,8170725,7908336
33,8170725,7908336
34,8170725,7908336
35,5850965,5402159
36,5850965,5402159
37,5850965,5402159
38,5850965,5402159
39,5850965,5402159
40,5020705,4517485
41,5020705,4517485
42,5020705,4517485
43,5020705,4517485
44,5020705,4517485
45,4836307,4400217
46,4836307,4400217
47,4836307,4400217
48,4836307,4400217
49,4836307,4400217
50,4139587,3879513
51,4139587,3879513
52,4139587,3879513
53,4139587,3879513
54,4139587,3879513
55,3390633,3333165
56,3390633,3333165
57,3390633,3333165
58,3390633,3333165
59,3390633,3333165
60,2615879,2765330
61,2615879,2765330
62,2615879,2765330
63,2615879,2765330
64,2615879,2765330
65,1912827,2220317
66,1912827,2220317
67,1912827,2220317
68,1912827,2220317
69,1912827,2220317
70,1194456,1568414
71,1194456,1568414
72,1194456,1568414
73,1194456,1568414
74,1194456,1568414
75,631150,1030471
76,631150,1030471
77,631150,1030471
78,631150,1030471
79,631150,1030471
80,251186,512137
81,251186,512137
82,251186,512137
83,251186,512137
84,251186,512137
85,61618,167937
86,61618,167937
87,61618,167937
88,61618,167937
89,61618,167937
90,7778,30998
91,7778,30998
92,7778,30998
93,7778,30998
94,7778,30998
95,357,2189
96,357,2189
97,357,2189
98,357,2189
99,357,2189
100,5,273
