age,male,female
0,1418830,1392642
1,1418830,1392642
2,1418830,1392642
3,1418830,1392642
4,1418830,1392642
5,1204688,1191869
6,1204688,1191869
7,1204688,1191869
8,1204688,1191869
9,1204688,1191869
10,1016756,1010056
11,1016756,1010056
12,1016756,1010056
13,1016756,1010056
14,1016756,1010056
15,815116,800368
16,815116,800368
17,815116,800368
18,815116,800368
19,815116,800368
20,689514,658278
21,689514,658278
22,689514,658278
23,689514,658278
24,689514,658278
25,584136,584761
26,584136,584761
27,584136,584761
28,584136,584761
29,584136,584761
30,509745,540384
31,509745,540384
32,509745,540384
33,509745,540384
34,509745,540384
35,448478,470449
36,448478,470449
37,448478,470449
38,448478,470449
39,448478,470449
40,368473,372586
41,368473,372586
42,368473,372586
43,368473,372586
44,368473,372586
45,299838,297822
46,299838,297822
47,299838,297822
48,299838,297822
49,299838,297822
50,252612,249609
51,252612,249609
52,252612,249609
53,252612,249609
54,252612,249609
55,197339,193891
56,197339,193891
57,197339,193891
58,197339,193891
59,197339,193891
60,146238,147782
61,146238,147782
62,146238,147782
63,146238,147782
64,146238,147782
65,98720,103793
66,98720,103793
67,98720,103793
68,98720,103793
69,98720,103793
70,59827,65960
71,59827,65960
72,59827,65960
73,59827,65960
74,59827,65960
75,31588,37467
76,31588,37467
77,31588,37467
78,31588,37467
79,31588,37467
80,11803,15636
81,11803,15636
82,11803,15636
83,11803,15636
84,11803,15636
85,3381,5234
86,3381,5234
87,3381,5234
88,3381,5234
89,3381,5234
90,627,1164
91,627,1164
92,627,1164
93,627,1164
94,627,1164
95,69,167
96,69,167
97,69,167
98,69,167
99,69,167
100,21,68
