age,male,female
0,420566,404452
1,420566,404452
2,420566,404452
3,420566,404452
4,420566,404452
5,416010,401177
6,416010,401177
7,416010,401177
8,416010,401177
9,416010,401177
10,429139,413213
11,429139,413213
12,429139,413213
13,429139,413213
14,429139,413213
15,313154,298181
16,313154,298181
17,313154,298181
18,313154,298181
19,313154,298181
20,296820,278410
21,296820,278410
22,296820,278410
23,296820,278410
24,296820,278410
25,329352,311677
26,329352,311677
27,329352,311677
28,329352,311677
29,329352,311677
30,340289,328268
31,340289,328268
32,340289,328268
33,340289,328268
34,340289,328268
35,333353,331536
36,333353,331536
37,333353,331536
38,333353,331536
39,333353,331536
40,233684,235445
41,233684,235445
42,233684,235445
43,233684,235445
44,233684,235445
45,259731,268893
46,259731,268893
47,259731,268893
48,259731,268893
49,259731,268893
50,288525,301607
51,288525,301607
52,288525,301607
53,288525,301607
54,288525,301607
55,272929,293688
56,272929,293688
57,272929,293688
58,272929,293688
59,272929,293688
60,223373,267562
61,223373,267562
62,223373,267562
63,223373,267562
64,223373,267562
65,148960,230279
66,148960,230279
67,148960,230279
68,148960,230279
69,148960,230279
70,114330,188374
71,114330,188374
72,114330,188374
73,114330,188374
74,114330,188374
75,77586,140489
76,77586,140489
77,77586,140489
78,77586,140489
79,77586,140489
80,41771,82489
81,41771,82489
82,41771,82489
83,41771,82489
84,41771,82489
85,15566,35152
86,15566,35152
87,15566,35152
88,15566,35152
89,15566,35152
90,2893,8282
91,2893,8282
92,2893,8282
93,2893,8282
94,2893,8282
95,298,1168
96,298,1168
97,298,1168
98,298,1168
99,298,1168
100,77,386
