age,male,female
0,265693,238107
1,265693,238107
2,265693,238107
3,265693,238107
4,265693,238107
5,342545,304481
6,342545,304481
7,342545,304481
8,342545,304481
9,342545,304481
10,370217,320751
11,370217,320751
12,370217,320751
13,370217,320751
14,370217,320751
15,336610,295723
16,336610,295723
17,336610,295723
18,336610,295723
19,336610,295723
20,411069,362858
21,411069,362858
22,411069,362858
23,411069,362858
24,411069,362858
25,397687,367022
26,397687,367022
27,397687,367022
28,397687,367022
29,397687,367022
30,438278,413719
31,438278,413719
32,438278,413719
33,438278,413719
34,438278,413719
35,427495,405764
36,427495,405764
37,427495,405764
38,427495,405764
39,427495,405764
40,434686,409056
41,434686,409056
42,434686,409056
43,434686,409056
44,434686,409056
45,399593,379503
46,399593,379503
47,399593,379503
48,399593,379503
49,399593,379503
50,286295,274065
51,286295,274065
52,286295,274065
53,286295,274065
54,286295,274065
55,227305,222339
56,227305,222339
57,227305,222339
58,227305,222339
59,227305,222339
60,183346,194753
61,183346,194753
62,183346,194753
63,183346,194753
64,183346,194753
65,154395,181350
66,154395,181350
67,154395,181350
68,154395,181350
69,154395,181350
70,102354,142456
71,102354,142456
72,102354,142456
73,102354,142456
74,102354,142456
75,54329,95696
76,54329,95696
77,54329,95696
78,54329,95696
79,54329,95696
80,27604,57232
81,27604,57232
82,27604,57232
83,27604,57232
84,27604,57232
85,9013,22741
86,9013,22741
87,9013,22741
88,9013,22741
89,9013,22741
90,2266,8941
91,2266,8941
92,2266,8941
93,2266,8941
94,2266,8941
95,277,2387
96,277,2387
97,277,2387
98,277,2387
99,277,2387
100,39,1594
