age,male,female
0,332196,294379
1,332196,294379
2,332196,294379
3,332196,294379
4,332196,294379
5,375267,323117
6,375267,323117
7,375267,323117
8,375267,323117
9,375267,323117
10,335164,292983
11,335164,292983
12,335164,292983
13,335164,292983
14,335164,292983
15,380582,342059
16,380582,342059
17,380582,342059
18,380582,342059
19,380582,342059
20,433787,377800
21,433787,377800
22,433787,377800
23,433787,377800
24,433787,377800
25,428134,402200
26,428134,402200
27,428134,402200
28,428134,402200
29,428134,402200
30,440587,414264
31,440587,414264
32,440587,414264
33,440587,414264
34,440587,414264
35,434496,407450
36,434496,407450
37,434496,407450
38,434496,407450
39,434496,407450
40,428625,401239
41,428625,401239
42,428625,401239
43,428625,401239
44,428625,401239
45,322485,302476
46,322485,302476
47,322485,302476
48,322485,302476
49,322485,302476
50,245398,232983
51,245398,232983
52,245398,232983
53,245398,232983
54,245398,232983
55,197501,197894
56,197501,197894
57,197501,197894
58,197501,197894
59,197501,197894
60,174494,190662
61,174494,190662
62,174494,190662
63,174494,190662
64,174494,190662
65,127809,158879
66,127809,158879
67,127809,158879
68,127809,158879
69,127809,158879
70,74208,116021
71,74208,116021
72,74208,116021
73,74208,116021
74,74208,116021
75,44487,78997
76,44487,78997
77,44487,78997
78,44487,78997
79,44487,78997
80,20366,43005
81,20366,43005
82,20366,43005
83,20366,43005
84,20366,43005
85,6974,19027
86,6974,19027
87,6974,19027
88,6974,19027
89,6974,19027
90,1528,6959
91,1528,6959
92,1528,6959
93,1528,6959
94,1528,6959
95,160,1834
96,160,1834
97,160,1834
98,160,1834
99,160,1834
100,18,1059
