age,male,female
0,2067052,1995562
1,2067052,1995562
2,2067052,1995562
3,2067052,1995562
4,2067052,1995562
5,2087075,2053257
6,2087075,2053257
7,2087075,2053257
8,2087075,2053257
9,2087075,2053257
10,1922466,1889344
11,1922466,1889344
12,1922466,1889344
13,1922466,1889344
14,1922466,1889344
15,1714571,1712519
16,1714571,1712519
17,1714571,1712519
18,1714571,1712519
19,1714571,1712519
20,1332832,1383753
21,1332832,1383753
22,1332832,1383753
23,1332832,1383753
24,1332832,1383753
25,1122747,1174645
26,1122747,1174645
27,1122747,1174645
28,1122747,1174645
29,1122747,1174645
30,1116565,1153302
31,1116565,1153302
32,1116565,1153302
33,1116565,1153302
34,1116565,1153302
35,1189231,1236329
36,1189231,1236329
37,1189231,1236329
38,1189231,1236329
39,1189231,1236329
40,1215341,1289999
41,1215341,1289999
42,1215341,1289999
43,1215341,1289999
44,1215341,1289999
45,1126276,1187976
46,1126276,1187976
47,1126276,1187976
48,1126276,1187976
49,1126276,1187976
50,1026805,1083870
51,1026805,1083870
52,1026805,1083870
53,1026805,1083870
54,1026805,1083870
55,893093,967245
56,893093,967245
57,893093,967245
58,893093,967245
59,893093,967245
60,736104,830139
61,736104,830139
62,736104,830139
63,736104,830139
64,736104,830139
65,583054,700275
66,583054,700275
67,583054,700275
68,583054,700275
69,583054,700275
70,445845,571334
71,445845,571334
72,445845,571334
73,445845,571334
74,445845,571334
75,296113,400322
76,296113,400322
77,296113,400322
78,296113,400322
79,296113,400322
80,158214,231980
81,158214,231980
82,158214,231980
83,158214,231980
84,158214,231980
85,61357,101782
86,61357,101782
87,61357,101782
88,61357,101782
89,61357,101782
90,21749,37035
91,21749,37035
92,21749,37035
93,21749,37035
94,21749,37035
95,4332,8048
96,4332,8048
97,4332,8048
98,4332,8048
99,4332,8048
100,1776,4300
