age,male,female
0,811021,780005
1,811021,780005
2,811021,780005
3,811021,780005
4,811021,780005
5,850408,830642
6,850408,830642
7,850408,830642
8,850408,830642
9,850408,830642
10,1116020,1103229
11,1116020,1103229
12,1116020,1103229
13,1116020,1103229
14,1116020,1103229
15,974282,977653
16,974282,977653
17,974282,977653
18,974282,977653
19,974282,977653
20,902355,928768
21,902355,928768
22,902355,928768
23,902355,928768
24,902355,928768
25,863296,876222
26,863296,876222
27,863296,876222
28,863296,876222
29,863296,876222
30,814729,815478
31,814729,815478
32,814729,815478
33,814729,815478
34,814729,815478
35,677352,730753
36,677352,730753
37,677352,730753
38,677352,730753
39,677352,730753
40,477004,609001
41,477004,609001
42,477004,609001
43,477004,609001
44,477004,609001
45,449874,536749
46,449874,536749
47,449874,536749
48,449874,536749
49,449874,536749
50,428477,485879
51,428477,485879
52,428477,485879
53,428477,485879
54,428477,485879
55,364884,390638
56,364884,390638
57,364884,390638
58,364884,390638
59,364884,390638
60,313930,338849
61,313930,338849
62,313930,338849
63,313930,338849
64,313930,338849
65,224468,255438
66,224468,255438
67,224468,255438
68,224468,255438
69,224468,255438
70,148996,188223
71,148996,188223
72,148996,188223
73,148996,188223
74,148996,188223
75,80552,122407
76,80552,122407
77,80552,122407
78,80552,122407
79,80552,122407
80,35406,67803
81,35406,67803
82,35406,67803
83,35406,67803
84,35406,67803
85,10274,25302
86,10274,25302
87,10274,25302
88,10274,25302
89,10274,25302
90,1928,5930
91,1928,5930
92,1928,5930
93,1928,5930
94,1928,5930
95,220,777
96,220,777
97,220,777
98,220,777
99,220,777
100,51,227
