age,male,female
0,3465142,3379083
1,3465142,3379083
2,3465142,3379083
3,3465142,3379083
4,3465142,3379083
5,3220496,3129062
6,3220496,3129062
7,3220496,3129062
8,3220496,3129062
9,3220496,3129062
10,3078669,2976668
11,3078669,2976668
12,3078669,2976668
13,3078669,2976668
14,3078669,2976668
15,2737040,2634645
16,2737040,2634645
17,2737040,2634645
18,2737040,2634645
19,2737040,2634645
20,2322117,2237558
21,2322117,2237558
22,2322117,2237558
23,2322117,2237558
24,2322117,2237558
25,1857726,1793707
26,1857726,1793707
27,1857726,1793707
28,1857726,1793707
29,1857726,1793707
30,1542036,1490441
31,1542036,1490441
32,1542036,1490441
33,1542036,1490441
34,1542036,1490441
35,1305531,1270601
36,1305531,1270601
37,1305531,1270601
38,1305531,1270601
39,1305531,1270601
40,1141765,1113591
41,1141765,1113591
42,1141765,1113591
43,1141765,1113591
44,1141765,1113591
45,956399,938167
46,956399,938167
47,956399,938167
48,956399,938167
49,956399,938167
50,735185,732754
51,735185,732754
52,735185,732754
53,735185,732754
54,735185,732754
55,558799,566328
56,558799,566328
57,558799,566328
58,558799,566328
59,558799,566328
60,421783,442060
61,421783,442060
62,421783,442060
63,421783,442060
64,421783,442060
65,304142,328574
66,304142,328574
67,304142,328574
68,304142,328574
69,304142,328574
70,198983,220990
71,198983,220990
72,198983,220990
73,198983,220990
74,198983,220990
75,114524,128494
76,114524,128494
77,114524,128494
78,114524,128494
79,114524,128494
80,54811,61724
81,54811,61724
82,54811,61724
83,54811,61724
84,54811,61724
85,17120,20748
86,17120,20748
87,17120,20748
88,17120,20748
89,17120,20748
90,3012,4293
91,3012,4293
92,3012,4293
93,3012,4293
94,3012,4293
95,256,490
96,256,490
97,256,490
98,256,490
99,256,490
100,52,146
