age,male,female
0,440656,417503
1,440656,417503
2,440656,417503
3,440656,417503
4,440656,417503
5,393390,373849
6,393390,373849
7,393390,373849
8,393390,373849
9,393390,373849
10,430931,410878
11,430931,410878
12,430931,410878
13,430931,410878
14,430931,410878
15,385543,375757
16,385543,375757
17,385543,375757
18,385543,375757
19,385543,375757
20,329826,334340
21,329826,334340
22,329826,334340
23,329826,334340
24,329826,334340
25,330476,323546
26,330476,323546
27,330476,323546
28,330476,323546
29,330476,323546
30,340603,338490
31,340603,338490
32,340603,338490
33,340603,338490
34,340603,338490
35,363229,366043
36,363229,366043
37,363229,366043
38,363229,366043
39,363229,366043
40,345191,354749
41,345191,354749
42,345191,354749
43,345191,354749
44,345191,354749
45,353806,371077
46,353806,371077
47,353806,371077
48,353806,371077
49,353806,371077
50,352727,371972
51,352727,371972
52,352727,371972
53,352727,371972
54,352727,371972
55,320222,348737
56,320222,348737
57,320222,348737
58,320222,348737
59,320222,348737
60,251186,308502
61,251186,308502
62,251186,308502
63,251186,308502
64,251186,308502
65,185820,262654
66,185820,262654
67,185820,262654
68,185820,262654
69,185820,262654
70,135933,212430
71,135933,212430
72,135933,212430
73,135933,212430
74,135933,212430
75,88396,153084
76,88396,153084
77,88396,153084
78,88396,153084
79,88396,153084
80,46758,90142
81,46758,90142
82,46758,90142
83,46758,90142
84,46758,90142
85,16822,37028
86,16822,37028
87,16822,37028
88,16822,37028
89,16822,37028
90,3317,9421
91,3317,9421
92,3317,9421
93,3317,9421
94,3317,9421
95,348,1469
96,348,1469
97,348,1469
98,348,1469
99,348,1469
100,95,586
