age,male,female
0,533250,505843
1,533250,505843
2,533250,505843
3,533250,505843
4,533250,505843
5,561347,532343
6,561347,532343
7,561347,532343
8,561347,532343
9,561347,532343
10,603668,570735
11,603668,570735
12,603668,570735
13,603668,570735
14,603668,570735
15,618832,585104
16,618832,585104
17,618832,585104
18,618832,585104
19,618832,585104
20,605953,580689
21,605953,580689
22,605953,580689
23,605953,580689
24,605953,580689
25,663474,641176
26,663474,641176
27,663474,641176
28,663474,641176
29,663474,641176
30,742101,727471
31,742101,727471
32,742101,727471
33,742101,727471
34,742101,727471
35,888939,872858
36,888939,872858
37,888939,872858
38,888939,872858
39,888939,872858
40,1002572,978319
41,1002572,978319
42,1002572,978319
43,1002572,978319
44,1002572,978319
45,864434,830660
46,864434,830660
47,864434,830660
48,864434,830660
49,864434,830660
50,795201,766679
51,795201,766679
52,795201,766679
53,795201,766679
54,795201,766679
55,774823,762478
56,774823,762478
57,774823,762478
58,774823,762478
59,774823,762478
60,895141,906253
61,895141,906253
62,895141,906253
63,895141,906253
64,895141,906253
65,924787,978828
66,924787,978828
67,924787,978828
68,924787,978828
69,924787,978828
70,752577,845422
71,752577,845422
72,752577,845422
73,752577,845422
74,752577,845422
75,560827,697345
76,560827,697345
77,560827,697345
78,560827,697345
79,560827,697345
80,390907,584447
81,390907,584447
82,390907,584447
83,390907,584447
84,390907,584447
85,205619,402772
86,205619,402772
87,205619,402772
88,205619,402772
89,205619,402772
90,63094,194513
91,63094,194513
92,63094,194513
93,63094,194513
94,63094,194513
95,13166,59557
96,13166,59557
97,13166,59557
98,13166,59557
99,13166,59557
100,7938,57624
