age,male,female
0,375226,356643
1,375226,356643
2,375226,356643
3,375226,356643
4,375226,356643
5,393731,376582
6,393731,376582
7,393731,376582
8,393731,376582
9,393731,376582
10,386474,370324
11,386474,370324
12,386474,370324
13,386474,370324
14,386474,370324
15,373092,362753
16,373092,362753
17,373092,362753
18,373092,362753
19,373092,362753
20,362795,355306
21,362795,355306
22,362795,355306
23,362795,355306
24,362795,355306
25,425500,439240
26,425500,439240
27,425500,439240
28,425500,439240
29,425500,439240
30,435274,463829
31,435274,463829
32,435274,463829
33,435274,463829
34,435274,463829
35,420382,441188
36,420382,441188
37,420382,441188
38,420382,441188
39,420382,441188
40,387375,406528
41,387375,406528
42,387375,406528
43,387375,406528
44,387375,406528
45,376620,387009
46,376620,387009
47,376620,387009
48,376620,387009
49,376620,387009
50,383363,391544
51,383363,391544
52,383363,391544
53,383363,391544
54,383363,391544
55,304723,312516
56,304723,312516
57,304723,312516
58,304723,312516
59,304723,312516
60,279670,287979
61,279670,287979
62,279670,287979
63,279670,287979
64,279670,287979
65,249613,276019
66,249613,276019
67,249613,276019
68,249613,276019
69,249613,276019
70,216429,262902
71,216429,262902
72,216429,262902
73,216429,262902
74,216429,262902
75,162515,238411
76,162515,238411
77,162515,238411
78,162515,238411
79,162515,238411
80,87512,160833
81,87512,160833
82,87512,160833
83,87512,160833
84,87512,160833
85,43440,104706
86,43440,104706
87,43440,104706
88,43440,104706
89,43440,104706
90,11970,42691
91,11970,42691
92,11970,42691
93,11970,42691
94,11970,42691
95,1734,9694
96,1734,9694
97,1734,9694
98,1734,9694
99,1734,9694
100,648,5477
