age,male,female
0,1808743,1761443
1,1808743,1761443
2,1808743,1761443
3,1808743,1761443
4,1808743,1761443
5,1597187,1566974
6,1597187,1566974
7,1597187,1566974
8,1597187,1566974
9,1597187,1566974
10,1450699,1430356
11,1450699,1430356
12,1450699,1430356
13,1450699,1430356
14,1450699,1430356
15,1392999,1378860
16,1392999,1378860
17,1392999,1378860
18,1392999,1378860
19,1392999,1378860
20,1260541,1253655
21,1260541,1253655
22,1260541,1253655
23,1260541,1253655
24,1260541,1253655
25,1067868,1068280
26,1067868,1068280
27,1067868,1068280
28,1067868,1068280
29,1067868,1068280
30,876172,880341
31,876172,880341
32,876172,880341
33,876172,880341
34,876172,880341
35,693620,679631
36,693620,679631
37,693620,679631
38,693620,679631
39,693620,679631
40,590146,579219
41,590146,579219
42,590146,579219
43,590146,579219
44,590146,579219
45,488514,516831
46,488514,516831
47,488514,516831
48,488514,516831
49,488514,516831
50,420185,464138
51,420185,464138
52,420185,464138
53,420185,464138
54,420185,464138
55,341209,374672
56,341209,374672
57,341209,374672
58,341209,374672
59,341209,374672
60,251696,275433
61,251696,275433
62,251696,275433
63,251696,275433
64,251696,275433
65,183710,206534
66,183710,206534
67,183710,206534
68,183710,206534
69,183710,206534
70,122887,143145
71,122887,143145
72,122887,143145
73,122887,143145
74,122887,143145
75,68020,83428
76,68020,83428
77,68020,83428
78,68020,83428
79,68020,83428
80,31265,41885
81,31265,41885
82,31265,41885
83,31265,41885
84,31265,41885
85,10613,15749
86,10613,15749
87,10613,15749
88,10613,15749
89,10613,15749
90,2515,4310
91,2515,4310
92,2515,4310
93,2515,4310
94,2515,4310
95,349,720
96,349,720
97,349,720
98,349,720
99,349,720
100,120,329
