age,male,female
0,10906415,10398253
1,10906415,10398253
2,10906415,10398253
3,10906415,10398253
4,10906415,10398253
5,9491112,9043931
6,9491112,9043931
7,9491112,9043931
8,9491112,9043931
9,9491112,9043931
10,6812395,6218811
11,6812395,6218811
12,6812395,6218811
13,6812395,6218811
14,6812395,6218811
15,5648870,5009159
16,5648870,5009159
17,5648870,5009159
18,5648870,5009159
19,5648870,5009159
20,5554733,4885268
21,5554733,4885268
22,5554733,4885268
23,5554733,4885268
24,5554733,4885268
25,5105119,4586053
26,5105119,4586053
27,5105119,4586053
28,5105119,4586053
29,5105119,4586053
30,4433536,4076645
31,4433536,4076645
32,4433536,4076645
33,4433536,4076645
34,4433536,4076645
35,3884418,3670859
36,3884418,3670859
37,3884418,3670859
38,3884418,3670859
39,3884418,3670859
40,3423113,3300858
41,3423113,3300858
42,3423113,3300858
43,3423113,3300858
44,3423113,3300858
45,3019303,2925221
46,3019303,2925221
47,3019303,2925221
48,3019303,2925221
49,3019303,2925221
50,2579264,2647004
51,2579264,2647004
52,2579264,2647004
53,2579264,2647004
54,2579264,2647004
55,2112654,2224605
56,2112654,2224605
57,2112654,2224605
58,2112654,2224605
59,2112654,2224605
60,1568487,1717003
61,1568487,1717003
62,1568487,1717003
63,1568487,1717003
64,1568487,1717003
65,1085841,1314457
66,1085841,1314457
67,1085841,1314457
68,1085841,1314457
69,1085841,1314457
70,665254,896743
71,665254,896743
72,665254,896743
73,665254,896743
74,665254,896743
75,333769,532891
76,333769,532891
77,333769,532891
78,333769,532891
79,333769,532891
80,118325,217323
81,118325,217323
82,118325,217323
83,118325,217323
84,118325,217323
85,36605,71931
86,36605,71931
87,36605,71931
88,36605,71931
89,36605,71931
90,6678,16268
91,6678,16268
92,6678,16268
93,6678,16268
94,6678,16268
95,528,1828
96,528,1828
97,528,1828
98,528,1828
99,528,1828
100,55,495
