age,male,female
0,13700468,12478436
1,13700468,12478436
2,13700468,12478436
3,13700468,12478436
4,13700468,12478436
5,13837181,12546066
6,13837181,12546066
7,13837181,12546066
8,13837181,12546066
9,13837181,12546066
10,13274004,12052292
11,13274004,12052292
12,13274004,12052292
13,13274004,12052292
14,13274004,12052292
15,12654183,11620740
16,12654183,11620740
17,12654183,11620740
18,12654183,11620740
19,12654183,11620740
20,11879588,10884272
21,11879588,10884272
22,11879588,10884272
23,11879588,10884272
24,11879588,10884272
25,10579240,9680463
26,10579240,9680463
27,10579240,9680463
28,10579240,9680463
29,10579240,9680463
30,9292742,8579310
31,9292742,8579310
32,9292742,8579310
33,9292742,8579310
34,9292742,8579310
35,8159409,7616865
36,8159409,7616865
37,8159409,7616865
38,8159409,7616865
39,8159409,7616865
40,7210639,6761881
41,7210639,6761881
42,7210639,6761881
43,7210639,6761881
44,7210639,6761881
45,6363934,5971118
46,6363934,5971118
47,6363934,5971118
48,6363934,5971118
49,6363934,5971118
50,5437745,5137052
51,5437745,5137052
52,5437745,5137052
53,5437745,5137052
54,5437745,5137052
55,4251457,4096005
56,4251457,4096005
57,4251457,4096005
58,4251457,4096005
59,4251457,4096005
60,2902769,2968855
61,2902769,2968855
62,2902769,2968855
63,2902769,2968855
64,2902769,2968855
65,2174404,2340147
66,2174404,2340147
67,2174404,2340147
68,2174404,2340147
69,2174404,2340147
70,1553208,1774346
71,1553208,1774346
72,1553208,1774346
73,1553208,1774346
74,1553208,1774346
75,963135,1141443
76,963135,1141443
77,963135,1141443
78,963135,1141443
79,963135,1141443
80,490213,614284
81,490213,614284
82,490213,614284
83,490213,614284
84,490213,614284
85,186477,257230
86,186477,257230
87,186477,257230
88,186477,257230
89,186477,257230
90,49989,78004
91,49989,78004
92,49989,78004
93,49989,78004
94,49989,78004
95,8627,15226
96,8627,15226
97,8627,15226
98,8627,15226
99,8627,15226
100,4696,9020
