age,male,female
0,10277307,9661732
1,10277307,9661732
2,10277307,9661732
3,10277307,9661732
4,10277307,9661732
5,12200924,11521307
6,12200924,11521307
7,12200924,11521307
8,12200924,11521307
9,12200924,11521307
10,13503677,12817380
11,13503677,12817380
12,13503677,12817380
13,13503677,12817380
14,13503677,12817380
15,12266029,11697697
16,12266029,11697697
17,12266029,11697697
18,12266029,11697697
19,12266029,11697697
20,8363721,8010569
21,8363721,8010569
22,8363721,8010569
23,8363721,8010569
24,8363721,8010569
25,9376613,9073169
26,9376613,9073169
27,9376613,9073169
28,9376613,9073169
29,9376613,9073169
30,7170457,6797188
31,7170457,6797188
32,7170457,6797188
33,7170457,6797188
34,7170457,6797188
35,5360199,4906448
36,5360199,4906448
37,5360199,4906448
38,5360199,4906448
39,5360199,4906448
40,5006253,4453340
41,5006253,4453340
42,5006253,4453340
43,5006253,4453340
44,5006253,4453340
45,4689485,4316430
46,4689485,4316430
47,4689485,4316430
48,4689485,4316430
49,4689485,4316430
50,3910666,3691569
51,3910666,3691569
52,3910666,3691569
53,3910666,3691569
54,3910666,3691569
55,3206639,3197235
56,3206639,3197235
57,3206639,3197235
58,3206639,3197235
59,3206639,3197235
60,2462345,2644610
61,2462345,2644610
62,2462345,2644610
63,2462345,2644610
64,2462345,2644610
65,1804652,2100071
66,1804652,2100071
67,1804652,2100071
68,1804652,2100071
69,1804652,2100071
70,1102835,1499565
71,1102835,1499565
72,1102835,1499565
73,1102835,1499565
74,1102835,1499565
75,584247,971486
76,584247,971486
77,584247,971486
78,584247,971486
79,584247,971486
80,218092,446180
81,218092,446180
82,218092,446180
83,218092,446180
84,218092,446180
85,53311,147025
86,53311,147025
87,53311,147025
88,53311,147025
89,53311,147025
90,6667,25061
91,6667,25061
92,6667,25061
93,6667,25061
94,6667,25061
95,290,1697
96,290,1697
97,290,1697
98,290,1697
99,290,1697
100,4,204
