age,male,female
0,369712,350577
1,369712,350577
2,369712,350577
3,369712,350577
4,369712,350577
5,345163,326899
6,345163,326899
7,345163,326899
8,345163,326899
9,345163,326899
10,416773,393872
11,416773,393872
12,416773,393872
13,416773,393872
14,416773,393872
15,476373,443990
16,476373,443990
17,476373,443990
18,476373,443990
19,476373,443990
20,469790,451087
21,469790,451087
22,469790,451087
23,469790,451087
24,469790,451087
25,406670,399150
26,406670,399150
27,406670,399150
28,406670,399150
29,406670,399150
30,385592,380135
31,385592,380135
32,385592,380135
33,385592,380135
34,385592,380135
35,408228,404502
36,408228,404502
37,408228,404502
38,408228,404502
39,408228,404502
40,334605,332482
41,334605,332482
42,334605,332482
43,334605,332482
44,334605,332482
45,318844,313393
46,318844,313393
47,318844,313393
48,318844,313393
49,318844,313393
50,304495,307581
51,304495,307581
52,304495,307581
53,304495,307581
54,304495,307581
55,303324,317364
56,303324,317364
57,303324,317364
58,303324,317364
59,303324,317364
60,301804,339490
61,301804,339490
62,301804,339490
63,301804,339490
64,301804,339490
65,223859,273699
66,223859,273699
67,223859,273699
68,223859,273699
69,223859,273699
70,203738,277677
71,203738,277677
72,203738,277677
73,203738,277677
74,203738,277677
75,136380,225660
76,136380,225660
77,136380,225660
78,136380,225660
79,136380,225660
80,67433,148840
81,67433,148840
82,67433,148840
83,67433,148840
84,67433,148840
85,22842,71459
86,22842,71459
87,22842,71459
88,22842,71459
89,22842,71459
90,6004,24222
91,6004,24222
92,6004,24222
93,6004,24222
94,6004,24222
95,939,5017
96,939,5017
97,939,5017
98,939,5017
99,939,5017
100,396,2573
