age,male,female
0,2028791,1998352
1,2028791,1998352
2,2028791,1998352
3,2028791,1998352
4,2028791,1998352
5,1798155,1766949
6,1798155,1766949
7,1798155,1766949
8,1798155,1766949
9,1798155,1766949
10,1567267,1531950
11,1567267,1531950
12,1567267,1531950
13,1567267,1531950
14,1567267,1531950
15,1210011,1242189
16,1210011,1242189
17,1210011,1242189
18,1210011,1242189
19,1210011,1242189
20,1079461,1099311
21,1079461,1099311
22,1079461,1099311
23,1079461,1099311
24,1079461,1099311
25,1118151,1143234
26,1118151,1143234
27,1118151,1143234
28,1118151,1143234
29,1118151,1143234
30,1203056,1254154
31,1203056,1254154
32,1203056,1254154
33,1203056,1254154
34,1203056,1254154
35,1213294,1266945
36,1213294,1266945
37,1213294,1266945
38,1213294,1266945
39,1213294,1266945
40,1123360,1161969
41,1123360,1161969
42,1123360,1161969
43,1123360,1161969
44,1123360,1161969
45,1041067,1067334
46,1041067,1067334
47,1041067,1067334
48,1041067,1067334
49,1041067,1067334
50,923007,954893
51,923007,954893
52,923007,954893
53,923007,954893
54,923007,954893
55,796723,843437
56,796723,843437
57,796723,843437
58,796723,843437
59,796723,843437
60,672973,732412
61,672973,732412
62,672973,732412
63,672973,732412
64,672973,732412
65,540728,612016
66,540728,612016
67,540728,612016
68,540728,612016
69,540728,612016
70,398392,467625
71,398392,467625
72,398392,467625
73,398392,467625
74,398392,467625
75,238048,300104
76,238048,300104
77,238048,300104
78,238048,300104
79,238048,300104
80,119264,163383
81,119264,163383
82,119264,163383
83,119264,163383
84,119264,163383
85,49153,72924
86,49153,72924
87,49153,72924
88,49153,72924
89,49153,72924
90,12861,22555
91,12861,22555
92,12861,22555
93,12861,22555
94,12861,22555
95,2267,4432
96,2267,4432
97,2267,4432
98,2267,4432
99,2267,4432
100,1332,2991
