age,male,female
0,346894,328994
1,346894,328994
2,346894,328994
3,346894,328994
4,346894,328994
5,416904,394389
6,416904,394389
7,416904,394389
8,416904,394389
9,416904,394389
10,473292,447709
11,473292,447709
12,473292,447709
13,473292,447709
14,473292,447709
15,467343,449199
16,467343,449199
17,467343,449199
18,467343,449199
19,467343,449199
20,415393,398719
21,415393,398719
22,415393,398719
23,415393,398719
24,415393,398719
25,392260,383979
26,392260,383979
27,392260,383979
28,392260,383979
29,392260,383979
30,413747,407353
31,413747,407353
32,413747,407353
33,413747,407353
34,413747,407353
35,339763,334212
36,339763,334212
37,339763,334212
38,339763,334212
39,339763,334212
40,324891,316558
41,324891,316558
42,324891,316558
43,324891,316558
44,324891,316558
45,314318,313223
46,314318,313223
47,314318,313223
48,314318,313223
49,314318,313223
50,320381,328089
51,320381,328089
52,320381,328089
53,320381,328089
54,320381,328089
55,331930,357121
56,331930,357121
57,331930,357121
58,331930,357121
59,331930,357121
60,260294,296406
61,260294,296406
62,260294,296406
63,260294,296406
64,260294,296406
65,257493,314038
66,257493,314038
67,257493,314038
68,257493,314038
69,257493,314038
70,197164,276525
71,197164,276525
72,197164,276525
73,197164,276525
74,197164,276525
75,119210,210570
76,119210,210570
77,119210,210570
78,119210,210570
79,119210,210570
80,53604,127650
81,53604,127650
82,53604,127650
83,53604,127650
84,53604,127650
85,20687,61753
86,20687,61753
87,20687,61753
88,20687,61753
89,20687,61753
90,5506,21107
91,5506,21107
92,5506,21107
93,5506,21107
94,5506,21107
95,795,3845
96,795,3845
97,795,3845
98,795,3845
99,795,3845
100,318,1906
