age,male,female
0,356141,337860
1,356141,337860
2,356141,337860
3,356141,337860
4,356141,337860
5,386640,366999
6,386640,366999
7,386640,366999
8,386640,366999
9,386640,366999
10,409129,388871
11,409129,388871
12,409129,388871
13,409129,388871
14,409129,388871
15,457483,437060
16,457483,437060
17,457483,437060
18,457483,437060
19,457483,437060
20,483499,469640
21,483499,469640
22,483499,469640
23,483499,469640
24,483499,469640
25,489846,484276
26,489846,484276
27,489846,484276
28,489846,484276
29,489846,484276
30,464424,459388
31,464424,459388
32,464424,459388
33,464424,459388
34,464424,459388
35,575500,563078
36,575500,563078
37,575500,563078
38,575500,563078
39,575500,563078
40,711682,688277
41,711682,688277
42,711682,688277
43,711682,688277
44,711682,688277
45,680091,664070
46,680091,664070
47,680091,664070
48,680091,664070
49,680091,664070
50,579429,577474
51,579429,577474
52,579429,577474
53,579429,577474
54,579429,577474
55,521166,533964
56,521166,533964
57,521166,533964
58,521166,533964
59,521166,533964
60,415303,429823
61,415303,429823
62,415303,429823
63,415303,429823
64,415303,429823
65,498320,539350
66,498320,539350
67,498320,539350
68,498320,539350
69,498320,539350
70,398826,469255
71,398826,469255
72,398826,469255
73,398826,469255
74,398826,469255
75,254450,348585
76,254450,348585
77,254450,348585
78,254450,348585
79,254450,348585
80,150310,292201
81,150310,292201
82,150310,292201
83,150310,292201
84,150310,292201
85,64189,182819
86,64189,182819
87,64189,182819
88,64189,182819
89,64189,182819
90,14052,53983
91,14052,53983
92,14052,53983
93,14052,53983
94,14052,53983
95,3715,18866
96,3715,18866
97,3715,18866
98,3715,18866
99,3715,18866
100,1376,9209
