age,male,female
0,1895292,1828932
1,1895292,1828932
2,1895292,1828932
3,1895292,1828932
4,1895292,1828932
5,2115621,2053150
6,2115621,2053150
7,2115621,2053150
8,2115621,2053150
9,2115621,2053150
10,2060630,2033245
11,2060630,2033245
12,2060630,2033245
13,2060630,2033245
14,2060630,2033245
15,1827464,1828176
16,1827464,1828176
17,1827464,1828176
18,1827464,1828176
19,1827464,1828176
20,1567886,1608077
21,1567886,1608077
22,1567886,1608077
23,1567886,1608077
24,1567886,1608077
25,1242760,1323293
26,1242760,1323293
27,1242760,1323293
28,1242760,1323293
29,1242760,1323293
30,1133670,1168027
31,1133670,1168027
32,1133670,1168027
33,1133670,1168027
34,1133670,1168027
35,1147849,1188834
36,1147849,1188834
37,1147849,1188834
38,1147849,1188834
39,1147849,1188834
40,1198822,1272013
41,1198822,1272013
42,1198822,1272013
43,1198822,1272013
44,1198822,1272013
45,1177603,1257484
46,1177603,1257484
47,1177603,1257484
48,1177603,1257484
49,1177603,1257484
50,1056266,1131290
51,1056266,1131290
52,1056266,1131290
53,1056266,1131290
54,1056266,1131290
55,934622,1017385
56,934622,1017385
57,934622,1017385
58,934622,1017385
59,934622,1017385
60,776627,887257
61,776627,887257
62,776627,887257
63,776627,887257
64,776627,887257
65,607418,743778
66,607418,743778
67,607418,743778
68,607418,743778
69,607418,743778
70,454781,603240
71,454781,603240
72,454781,603240
73,454781,603240
74,454781,603240
75,309140,439573
76,309140,439573
77,309140,439573
78,309140,439573
79,309140,439573
80,173137,264787
81,173137,264787
82,173137,264787
83,173137,264787
84,173137,264787
85,70478,120822
86,70478,120822
87,70478,120822
88,70478,120822
89,70478,120822
90,23476,42450
91,23476,42450
92,23476,42450
93,23476,42450
94,23476,42450
95,5300,9964
96,5300,9964
97,5300,9964
98,5300,9964
99,5300,9964
100,2339,5571
