age,male,female
0,11033734,10408290
1,11033734,10408290
2,11033734,10408290
3,11033734,10408290
4,11033734,10408290
5,13766546,13022836
6,13766546,13022836
7,13766546,13022836
8,13766546,13022836
9,13766546,13022836
10,13085191,12433531
11,13085191,12433531
12,13085191,12433531
13,13085191,12433531
14,13085191,12433531
15,8891429,8487581
16,8891429,8487581
17,8891429,8487581
18,8891429,8487581
19,8891429,8487581
20,9710544,9323911
21,9710544,9323911
22,9710544,9323911
23,9710544,9323911
24,9710544,9323911
25,8283263,7982333
26,8283263,7982333
27,8283263,7982333
28,8283263,7982333
29,8283263,7982333
30,5942499,5466201
31,5942499,5466201
32,5942499,5466201
33,5942499,5466201
34,5942499,5466201
35,5130514,4591306
36,5130514,4591306
37,5130514,4591306
38,5130514,4591306
39,5130514,4591306
40,4991889,4501819
41,4991889,4501819
42,4991889,4501819
43,4991889,4501819
44,4991889,4501819
45,4338798,4008586
46,4338798,4008586
47,4338798,4008586
48,4338798,4008586
49,4338798,4008586
50,3633927,3490521
51,3633927,3490521
52,3633927,3490521
53,3633927,3490521
54,3633927,3490521
55,2919943,2968500
56,2919943,2968500
57,2919943,2968500
58,2919943,2968500
59,2919943,2968500
60,2311590,2515475
61,2311590,2515475
62,2311590,2515475
63,2311590,2515475
64,2311590,2515475
65,1598964,1913264
66,1598964,1913264
67,1598964,1913264
68,1598964,1913264
69,1598964,1913264
70,992731,1405072
71,992731,1405072
72,992731,1405072
73,992731,1405072
74,992731,1405072
75,498602,833719
76,498602,833719
77,498602,833719
78,498602,833719
79,498602,833719
80,184156,380432
81,184156,380432
82,184156,380432
83,184156,380432
84,184156,380432
85,43026,115097
86,43026,115097
87,43026,115097
88,43026,115097
89,43026,115097
90,5540,19382
91,5540,19382
92,5540,19382
93,5540,19382
94,5540,19382
95,229,1303
96,229,1303
97,229,1303
98,229,1303
99,229,1303
100,1,101
