age,male,female
0,1540138,1481005
1,1540138,1481005
2,1540138,1481005
3,1540138,1481005
4,1540138,1481005
5,1646840,1587058
6,1646840,1587058
7,1646840,1587058
8,1646840,1587058
9,1646840,1587058
10,1739399,1680984
11,1739399,1680984
12,1739399,1680984
13,1739399,1680984
14,1739399,1680984
15,1720303,1672951
16,1720303,1672951
17,1720303,1672951
18,1720303,1672951
19,1720303,1672951
20,1770352,1743494
21,1770352,1743494
22,1770352,1743494
23,1770352,1743494
24,1770352,1743494
25,1740648,1737345
26,1740648,1737345
27,1740648,1737345
28,1740648,1737345
29,1740648,1737345
30,1561499,1578754
31,1561499,1578754
32,1561499,1578754
33,1561499,1578754
34,1561499,1578754
35,1386030,1414319
36,1386030,1414319
37,1386030,1414319
38,1386030,1414319
39,1386030,1414319
40,1279380,1316323
41,1279380,1316323
42,1279380,1316323
43,1279380,1316323
44,1279380,1316323
45,1183020,1229302
46,1183020,1229302
47,1183020,1229302
48,1183020,1229302
49,1183020,1229302
50,995341,1050277
51,995341,1050277
52,995341,1050277
53,995341,1050277
54,995341,1050277
55,792878,858192
56,792878,858192
57,792878,858192
58,792878,858192
59,792878,858192
60,582290,644558
61,582290,644558
62,582290,644558
63,582290,644558
64,582290,644558
65,433733,489621
66,433733,489621
67,433733,489621
68,433733,489621
69,433733,489621
70,301633,381902
71,301633,381902
72,301633,381902
73,301633,381902
74,301633,381902
75,188417,279505
76,188417,279505
77,188417,279505
78,188417,279505
79,188417,279505
80,100226,163498
81,100226,163498
82,100226,163498
83,100226,163498
84,100226,163498
85,40020,67262
86,40020,67262
87,40020,67262
88,40020,67262
89,40020,67262
90,11540,19295
91,11540,19295
92,11540,19295
93,11540,19295
94,11540,19295
95,2300,3698
96,2300,3698
97,2300,3698
98,2300,3698
99,2300,3698
100,1342,1943
