age,male,female
0,1869618,1814102
1,1869618,1814102
2,1869618,1814102
3,1869618,1814102
4,1869618,1814102
5,1704272,1668797
6,1704272,1668797
7,1704272,1668797
8,1704272,1668797
9,1704272,1668797
10,1525171,1501444
11,1525171,1501444
12,1525171,1501444
13,1525171,1501444
14,1525171,1501444
15,1409886,1394052
16,1409886,1394052
17,1409886,1394052
18,1409886,1394052
19,1409886,1394052
20,1340286,1332267
21,1340286,1332267
22,1340286,1332267
23,1340286,1332267
24,1340286,1332267
25,1169787,1169054
26,1169787,1169054
27,1169787,1169054
28,1169787,1169054
29,1169787,1169054
30,978130,983358
31,978130,983358
32,978130,983358
33,978130,983358
34,978130,983358
35,780834,784608
36,780834,784608
37,780834,784608
38,780834,784608
39,780834,784608
40,639299,621638
41,639299,621638
42,639299,621638
43,639299,621638
44,639299,621638
45,535220,542017
46,535220,542017
47,535220,542017
48,535220,542017
49,535220,542017
50,444209,487814
51,444209,487814
52,444209,487814
53,444209,487814
54,444209,487814
55,372377,418476
56,372377,418476
57,372377,418476
58,372377,418476
59,372377,418476
60,283811,317661
61,283811,317661
62,283811,317661
63,283811,317661
64,283811,317661
65,198480,226018
66,198480,226018
67,198480,226018
68,198480,226018
69,198480,226018
70,134820,160180
71,134820,160180
72,134820,160180
73,134820,160180
74,134820,160180
75,76715,95384
76,76715,95384
77,76715,95384
78,76715,95384
79,76715,95384
80,35512,47490
81,35512,47490
82,35512,47490
83,35512,47490
84,35512,47490
85,12577,18431
86,12577,18431
87,12577,18431
88,12577,18431
89,12577,18431
90,2973,4903
91,2973,4903
92,2973,4903
93,2973,4903
94,2973,4903
95,450,876
96,450,876
97,450,876
98,450,876
99,450,876
100,175,424
