age,male,female
0,358666,340081
1,358666,340081
2,358666,340081
3,358666,340081
4,358666,340081
5,370129,350928
6,370129,350928
7,370129,350928
8,370129,350928
9,370129,350928
10,407365,386936
11,407365,386936
12,407365,386936
13,407365,386936
14,407365,386936
15,431669,411475
16,431669,411475
17,431669,411475
18,431669,411475
19,431669,411475
20,510636,494911
21,510636,494911
22,510636,494911
23,510636,494911
24,510636,494911
25,495274,487260
26,495274,487260
27,495274,487260
28,495274,487260
29,495274,487260
30,469034,469136
31,469034,469136
32,469034,469136
33,469034,469136
34,469034,469136
35,496946,496055
36,496946,496055
37,496946,496055
38,496946,496055
39,496946,496055
40,661124,650455
41,661124,650455
42,661124,650455
43,661124,650455
44,661124,650455
45,698102,686623
46,698102,686623
47,698102,686623
48,698102,686623
49,698102,686623
50,606498,604646
51,606498,604646
52,606498,604646
53,606498,604646
54,606498,604646
55,526756,545262
56,526756,545262
57,526756,545262
58,526756,545262
59,526756,545262
60,433438,452133
61,433438,452133
62,433438,452133
63,433438,452133
64,433438,452133
65,438427,475141
66,438427,475141
67,438427,475141
68,438427,475141
69,438427,475141
70,439410,512825
71,439410,512825
72,439410,512825
73,439410,512825
74,439410,512825
75,269783,358093
76,269783,358093
77,269783,358093
78,269783,358093
79,269783,358093
80,171830,292668
81,171830,292668
82,171830,292668
83,171830,292668
84,171830,292668
85,71260,195013
86,71260,195013
87,71260,195013
88,71260,195013
89,71260,195013
90,16405,59037
91,16405,59037
92,16405,59037
93,16405,59037
94,16405,59037
95,3696,18656
96,3696,18656
97,3696,18656
98,3696,18656
99,3696,18656
100,1573,10445
