age,male,female
0,1066287,1009418
1,1066287,1009418
2,1066287,1009418
3,1066287,1009418
4,1066287,1009418
5,887337,846661
6,887337,846661
7,887337,846661
8,887337,846661
9,887337,846661
10,818266,776345
11,818266,776345
12,818266,776345
13,818266,776345
14,818266,776345
15,815859,780642
16,815859,780642
17,815859,780642
18,815859,780642
19,815859,780642
20,934268,911706
21,934268,911706
22,934268,911706
23,934268,911706
24,934268,911706
25,1150791,1125462
26,1150791,1125462
27,1150791,1125462
28,1150791,1125462
29,1150791,1125462
30,946014,921405
31,946014,921405
32,946014,921405
33,946014,921405
34,946014,921405
35,869806,856094
36,869806,856094
37,869806,856094
38,869806,856094
39,869806,856094
40,839937,828794
41,839937,828794
42,839937,828794
43,839937,828794
44,839937,828794
45,743547,750716
46,743547,750716
47,743547,750716
48,743547,750716
49,743547,750716
50,544226,649517
51,544226,649517
52,544226,649517
53,544226,649517
54,544226,649517
55,410348,524621
56,410348,524621
57,410348,524621
58,410348,524621
59,410348,524621
60,386047,474797
61,386047,474797
62,386047,474797
63,386047,474797
64,386047,474797
65,315589,387752
66,315589,387752
67,315589,387752
68,315589,387752
69,315589,387752
70,226137,287601
71,226137,287601
72,226137,287601
73,226137,287601
74,226137,287601
75,139252,196051
76,139252,196051
77,139252,196051
78,139252,196051
79,139252,196051
80,61726,102047
81,61726,102047
82,61726,102047
83,61726,102047
84,61726,102047
85,19711,41268
86,19711,41268
87,19711,41268
88,19711,41268
89,19711,41268
90,4256,11087
91,4256,11087
92,4256,11087
93,4256,11087
94,4256,11087
95,691,2021
96,691,2021
97,691,2021
98,691,2021
99,691,2021
100,139,564
