age,male,female
0,8888030,7569324
1,8888030,7569324
2,8888030,7569324
3,8888030,7569324
4,8888030,7569324
5,8727135,7470855
6,8727135,7470855
7,8727135,7470855
8,8727135,7470855
9,8727135,7470855
10,9444304,8230048
11,9444304,8230048
12,9444304,8230048
13,9444304,8230048
14,9444304,8230048
15,12049581,10828231
16,12049581,10828231
17,12049581,10828231
18,12049581,10828231
19,12049581,10828231
20,11980747,11081615
21,11980747,11081615
22,11980747,11081615
23,11980747,11081615
24,11980747,11081615
25,10359110,9766897
26,10359110,9766897
27,10359110,9766897
28,10359110,9766897
29,10359110,9766897
30,10388444,9901131
31,10388444,9901131
32,10388444,9901131
33,10388444,9901131
34,10388444,9901131
35,12987865,12501566
36,12987865,12501566
37,12987865,12501566
38,12987865,12501566
39,12987865,12501566
40,12247749,11895684
41,12247749,11895684
42,12247749,11895684
43,12247749,11895684
44,12247749,11895684
45,8206076,8048779
46,8206076,8048779
47,8206076,8048779
48,8206076,8048779
49,8206076,8048779
50,8771626,8761666
51,8771626,8761666
52,8771626,8761666
53,8771626,8761666
54,8771626,8761666
55,7238616,7379638
56,7238616,7379638
57,7238616,7379638
58,7238616,7379638
59,7238616,7379638
60,4889187,4861208
61,4889187,4861208
62,4889187,4861208
63,4889187,4861208
64,4889187,4861208
65,3749228,3805463
66,3749228,3805463
67,3749228,3805463
68,3749228,3805463
69,3749228,3805463
70,3026336,3297597
71,3026336,3297597
72,3026336,3297597
73,3026336,3297597
74,3026336,3297597
75,1977756,2411220
76,1977756,2411220
77,1977756,2411220
78,1977756,2411220
79,1977756,2411220
80,1053587,1509529
81,1053587,1509529
82,1053587,1509529
83,1053587,1509529
84,1053587,1509529
85,387205,726505
86,387205,726505
87,387205,726505
88,387205,726505
89,387205,726505
90,77834,227558
91,77834,227558
92,77834,227558
93,77834,227558
94,77834,227558
95,5322,32021
96,5322,32021
97,5322,32021
98,5322,32021
99,5322,32021
100,100,9547
