age,male,female
0,1336408,1282711
1,1336408,1282711
2,1336408,1282711
3,1336408,1282711
4,1336408,1282711
5,1448308,1390784
6,1448308,1390784
7,1448308,1390784
8,1448308,1390784
9,1448308,1390784
10,1468599,1411152
11,1468599,1411152
12,1468599,1411152
13,1468599,1411152
14,1468599,1411152
15,1515086,1460263
16,1515086,1460263
17,1515086,1460263
18,1515086,1460263
19,1515086,1460263
20,1594047,1552067
21,1594047,1552067
22,1594047,1552067
23,1594047,1552067
24,1594047,1552067
25,1648215,1626143
26,1648215,1626143
27,1648215,1626143
28,1648215,1626143
29,1648215,1626143
30,1609614,1606312
31,1609614,1606312
32,1609614,1606312
33,1609614,1606312
34,1609614,1606312
35,1658673,1676456
36,1658673,1676456
37,1658673,1676456
38,1658673,1676456
39,1658673,1676456
40,1631308,1673204
41,1631308,1673204
42,1631308,1673204
43,1631308,1673204
44,1631308,1673204
45,1454550,1516433
46,1454550,1516433
47,1454550,1516433
48,1454550,1516433
49,1454550,1516433
50,1273371,1349561
51,1273371,1349561
52,1273371,1349561
53,1273371,1349561
54,1273371,1349561
55,1144888,1238870
56,1144888,1238870
57,1144888,1238870
58,1144888,1238870
59,1144888,1238870
60,1016969,1130898
61,1016969,1130898
62,1016969,1130898
63,1016969,1130898
64,1016969,1130898
65,798697,928044
66,798697,928044
67,798697,928044
68,798697,928044
69,798697,928044
70,575453,713050
71,575453,713050
72,575453,713050
73,575453,713050
74,575453,713050
75,358571,478491
76,358571,478491
77,358571,478491
78,358571,478491
79,358571,478491
80,203537,292259
81,203537,292259
82,203537,292259
83,203537,292259
84,203537,292259
85,89273,149148
86,89273,149148
87,89273,149148
88,89273,149148
89,89273,149148
90,27553,53255
91,27553,53255
92,27553,53255
93,27553,53255
94,27553,53255
95,5377,10591
96,5377,10591
97,5377,10591
98,5377,10591
99,5377,10591
100,2629,4986
