age,male,female
0,388576,371191
1,388576,371191
2,388576,371191
3,388576,371191
4,388576,371191
5,383914,366602
6,383914,366602
7,383914,366602
8,383914,366602
9,383914,366602
10,435935,413344
11,435935,413344
12,435935,413344
13,435935,413344
14,435935,413344
15,442943,426260
16,442943,426260
17,442943,426260
18,442943,426260
19,442943,426260
20,430418,430396
21,430418,430396
22,430418,430396
23,430418,430396
24,430418,430396
25,425990,426552
26,425990,426552
27,425990,426552
28,425990,426552
29,425990,426552
30,434353,429674
31,434353,429674
32,434353,429674
33,434353,429674
34,434353,429674
35,433734,420576
36,433734,420576
37,433734,420576
38,433734,420576
39,433734,420576
40,301602,290979
41,301602,290979
42,301602,290979
43,301602,290979
44,301602,290979
45,297654,294477
46,297654,294477
47,297654,294477
48,297654,294477
49,297654,294477
50,308812,315883
51,308812,315883
52,308812,315883
53,308812,315883
54,308812,315883
55,295189,317185
56,295189,317185
57,295189,317185
58,295189,317185
59,295189,317185
60,269690,311094
61,269690,311094
62,269690,311094
63,269690,311094
64,269690,311094
65,144863,178918
66,144863,178918
67,144863,178918
68,144863,178918
69,144863,178918
70,169107,237050
71,169107,237050
72,169107,237050
73,169107,237050
74,169107,237050
75,128464,208751
76,128464,208751
77,128464,208751
78,128464,208751
79,128464,208751
80,74219,147976
81,74219,147976
82,74219,147976
83,74219,147976
84,74219,147976
85,27730,75279
86,27730,75279
87,27730,75279
88,27730,75279
89,27730,75279
90,6343,25285
91,6343,25285
92,6343,25285
93,6343,25285
94,6343,25285
95,988,4896
96,988,4896
97,988,4896
98,988,4896
99,988,4896
100,403,2271
