age,male,female
0,238678,216507
1,238678,216507
2,238678,216507
3,238678,216507
4,238678,216507
5,314702,281101
6,314702,281101
7,314702,281101
8,314702,281101
9,314702,281101
10,371231,322988
11,371231,322988
12,371231,322988
13,371231,322988
14,371231,322988
15,346605,299585
16,346605,299585
17,346605,299585
18,346605,299585
19,346605,299585
20,374691,327826
21,374691,327826
22,374691,327826
23,374691,327826
24,374691,327826
25,407273,375019
26,407273,375019
27,407273,375019
28,407273,375019
29,407273,375019
30,412824,387987
31,412824,387987
32,412824,387987
33,412824,387987
34,412824,387987
35,440186,418289
36,440186,418289
37,440186,418289
38,440186,418289
39,440186,418289
40,423887,400426
41,423887,400426
42,423887,400426
43,423887,400426
44,423887,400426
45,422175,401269
46,422175,401269
47,422175,401269
48,422175,401269
49,422175,401269
50,326768,314230
51,326768,314230
52,326768,314230
53,326768,314230
54,326768,314230
55,240045,235036
56,240045,235036
57,240045,235036
58,240045,235036
59,240045,235036
60,189357,197144
61,189357,197144
62,189357,197144
63,189357,197144
64,189357,197144
65,164150,189588
66,164150,189588
67,164150,189588
68,164150,189588
69,164150,189588
70,118079,156623
71,118079,156623
72,118079,156623
73,118079,156623
74,118079,156623
75,63193,108289
76,63193,108289
77,63193,108289
78,63193,108289
79,63193,108289
80,30420,64035
81,30420,64035
82,30420,64035
83,30420,64035
84,30420,64035
85,11071,28934
86,11071,28934
87,11071,28934
88,11071,28934
89,11071,28934
90,2393,9519
91,2393,9519
92,2393,9519
93,2393,9519
94,2393,9519
95,344,2765
96,344,2765
97,344,2765
98,344,2765
99,344,2765
100,48,1898
