age,male,female
0,1951535,1864493
1,1951535,1864493
2,1951535,1864493
3,1951535,1864493
4,1951535,1864493
5,1849476,1765397
6,1849476,1765397
7,1849476,1765397
8,1849476,1765397
9,1849476,1765397
10,1708401,1618658
11,1708401,1618658
12,1708401,1618658
13,1708401,1618658
14,1708401,1618658
15,1837592,1730320
16,1837592,1730320
17,1837592,1730320
18,1837592,1730320
19,1837592,1730320
20,1998493,1898448
21,1998493,1898448
22,1998493,1898448
23,1998493,1898448
24,1998493,1898448
25,2274861,2189694
26,2274861,2189694
27,2274861,2189694
28,2274861,2189694
29,2274861,2189694
30,2240360,2213260
31,2240360,2213260
32,2240360,2213260
33,2240360,2213260
34,2240360,2213260
35,2008067,1999713
36,2008067,1999713
37,2008067,1999713
38,2008067,1999713
39,2008067,1999713
40,1749292,1755617
41,1749292,1755617
42,1749292,1755617
43,1749292,1755617
44,1749292,1755617
45,1352009,1403711
46,1352009,1403711
47,1352009,1403711
48,1352009,1403711
49,1352009,1403711
50,1116255,1171241
51,1116255,1171241
52,1116255,1171241
53,1116255,1171241
54,1116255,1171241
55,1040329,1123300
56,1040329,1123300
57,1040329,1123300
58,1040329,1123300
59,1040329,1123300
60,1003249,1145805
61,1003249,1145805
62,1003249,1145805
63,1003249,1145805
64,1003249,1145805
65,892205,1091257
66,892205,1091257
67,892205,1091257
68,892205,1091257
69,892205,1091257
70,675157,909879
71,675157,909879
72,675157,909879
73,675157,909879
74,675157,909879
75,464363,721105
76,464363,721105
77,464363,721105
78,464363,721105
79,464363,721105
80,266383,505389
81,266383,505389
82,266383,505389
83,266383,505389
84,266383,505389
85,118244,279825
86,118244,279825
87,118244,279825
88,118244,279825
89,118244,279825
90,38822,114683
91,38822,114683
92,38822,114683
93,38822,114683
94,38822,114683
95,8633,32591
96,8633,32591
97,8633,32591
98,8633,32591
99,8633,32591
100,5806,28669
