age,male,female
0,8946217,8505708
1,8946217,8505708
2,8946217,8505708
3,8946217,8505708
4,8946217,8505708
5,10160214,9672221
6,10160214,9672221
7,10160214,9672221
8,10160214,9672221
9,10160214,9672221
10,8166962,7702082
11,8166962,7702082
12,8166962,7702082
13,8166962,7702082
14,8166962,7702082
15,5974300,5411295
16,5974300,5411295
17,5974300,5411295
18,5974300,5411295
19,5974300,5411295
20,5490694,4819129
21,5490694,4819129
22,5490694,4819129
23,5490694,4819129
24,5490694,4819129
25,5359223,4801873
26,5359223,4801873
27,5359223,4801873
28,5359223,4801873
29,5359223,4801873
30,4671954,4253102
31,4671954,4253102
32,4671954,4253102
33,4671954,4253102
34,4671954,4253102
35,4071356,3811365
36,4071356,3811365
37,4071356,3811365
38,4071356,3811365
39,4071356,3811365
40,3502692,3373349
41,3502692,3373349
42,3502692,3373349
43,3502692,3373349
44,3502692,3373349
45,3138747,3070910
46,3138747,3070910
47,3138747,3070910
48,3138747,3070910
49,3138747,3070910
50,2581189,2630427
51,2581189,2630427
52,2581189,2630427
53,2581189,2630427
54,2581189,2630427
55,2153099,2328813
56,2153099,2328813
57,2153099,2328813
58,2153099,2328813
59,2153099,2328813
60,1564205,1767374
61,1564205,1767374
62,1564205,1767374
63,1564205,1767374
64,1564205,1767374
65,1066856,1324002
66,1066856,1324002
67,1066856,1324002
68,1066856,1324002
69,1066856,1324002
70,615850,860256
71,615850,860256
72,615850,860256
73,615850,860256
74,615850,860256
75,301199,494221
76,301199,494221
77,301199,494221
78,301199,494221
79,301199,494221
80,108572,214676
81,108572,214676
82,108572,214676
83,108572,214676
84,108572,214676
85,26417,57644
86,26417,57644
87,26417,57644
88,26417,57644
89,26417,57644
90,4417,10678
91,4417,10678
92,4417,10678
93,4417,10678
94,4417,10678
95,311,1077
96,311,1077
97,311,1077
98,311,1077
99,311,1077
100,21,283
