age,male,female
0,365661,348230
1,365661,348230
2,365661,348230
3,365661,348230
4,365661,348230
5,367415,350444
6,367415,350444
7,367415,350444
8,367415,350444
9,367415,350444
10,393421,374987
11,393421,374987
12,393421,374987
13,393421,374987
14,393421,374987
15,390426,379167
16,390426,379167
17,390426,379167
18,390426,379167
19,390426,379167
20,412390,410413
21,412390,410413
22,412390,410413
23,412390,410413
24,412390,410413
25,400865,405127
26,400865,405127
27,400865,405127
28,400865,405127
29,400865,405127
30,420872,419688
31,420872,419688
32,420872,419688
33,420872,419688
34,420872,419688
35,443989,472358
36,443989,472358
37,443989,472358
38,443989,472358
39,443989,472358
40,432761,461962
41,432761,461962
42,432761,461962
43,432761,461962
44,432761,461962
45,408702,425101
46,408702,425101
47,408702,425101
48,408702,425101
49,408702,425101
50,366493,387776
51,366493,387776
52,366493,387776
53,366493,387776
54,366493,387776
55,384861,389965
56,384861,389965
57,384861,389965
58,384861,389965
59,384861,389965
60,314632,337284
61,314632,337284
62,314632,337284
63,314632,337284
64,314632,337284
65,263378,279207
66,263378,279207
67,263378,279207
68,263378,279207
69,263378,279207
70,218820,248519
71,218820,248519
72,218820,248519
73,218820,248519
74,218820,248519
75,172180,222419
76,172180,222419
77,172180,222419
78,172180,222419
79,172180,222419
80,115379,180167
81,115379,180167
82,115379,180167
83,115379,180167
84,115379,180167
85,52439,108963
86,52439,108963
87,52439,108963
88,52439,108963
89,52439,108963
90,16950,49335
91,16950,49335
92,16950,49335
93,16950,49335
94,16950,49335
95,2925,12701
96,2925,12701
97,2925,12701
98,2925,12701
99,2925,12701
100,1176,8074
