age,male,female
0,8676949,7395209
1,8676949,7395209
2,8676949,7395209
3,8676949,7395209
4,8676949,7395209
5,8941779,7695317
6,8941779,7695317
7,8941779,7695317
8,8941779,7695317
9,8941779,7695317
10,10068922,8868927
11,10068922,8868927
12,10068922,8868927
13,10068922,8868927
14,10068922,8868927
15,13079133,11893198
16,13079133,11893198
17,13079133,11893198
18,13079133,11893198
19,13079133,11893198
20,11213427,10469274
21,11213427,10469274
22,11213427,10469274
23,11213427,10469274
24,11213427,10469274
25,9822890,9295750
26,9822890,9295750
27,9822890,9295750
28,9822890,9295750
29,9822890,9295750
30,11676812,11159821
31,11676812,11159821
32,11676812,11159821
33,11676812,11159821
34,11676812,11159821
35,12855894,12400042
36,12855894,12400042
37,12855894,12400042
38,12855894,12400042
39,12855894,12400042
40,11581453,11253505
41,11581453,11253505
42,11581453,11253505
43,11581453,11253505
44,11581453,11253505
45,7775391,7640166
46,7775391,7640166
47,7775391,7640166
48,7775391,7640166
49,7775391,7640166
50,8559440,8590210
51,8559440,8590210
52,8559440,8590210
53,8559440,8590210
54,8559440,8590210
55,6327169,6309716
56,6327169,6309716
57,6327169,6309716
58,6327169,6309716
59,6327169,6309716
60,4442563,4386997
61,4442563,4386997
62,4442563,4386997
63,4442563,4386997
64,4442563,4386997
65,3687636,3707528
66,3687636,3707528
67,3687636,3707528
68,3687636,3707528
69,3687636,3707528
70,2889848,3191193
71,2889848,3191193
72,2889848,3191193
73,2889848,3191193
74,2889848,3191193
75,1829238,2251009
76,1829238,2251009
77,1829238,2251009
78,1829238,2251009
79,1829238,2251009
80,961534,1412433
81,961534,1412433
82,961534,1412433
83,961534,1412433
84,961534,1412433
85,337803,660625
86,337803,660625
87,337803,660625
88,337803,660625
89,337803,660625
90,66795,201463
91,66795,201463
92,66795,201463
93,66795,201463
94,66795,201463
95,4245,27807
96,4245,27807
97,4245,27807
98,4245,27807
99,4245,27807
100,91,8392
