age,male,female
0,2049808,1956635
1,2049808,1956635
2,2049808,1956635
3,2049808,1956635
4,2049808,1956635
5,1966003,1869326
6,1966003,1869326
7,1966003,1869326
8,1966003,1869326
9,1966003,1869326
10,1938618,1829138
11,1938618,1829138
12,1938618,1829138
13,1938618,1829138
14,1938618,1829138
15,1841935,1720253
16,1841935,1720253
17,1841935,1720253
18,1841935,1720253
19,1841935,1720253
20,1960568,1832993
21,1960568,1832993
22,1960568,1832993
23,1960568,1832993
24,1960568,1832993
25,2086099,1975802
26,2086099,1975802
27,2086099,1975802
28,2086099,1975802
29,2086099,1975802
30,2332237,2241170
31,2332237,2241170
32,2332237,2241170
33,2332237,2241170
34,2332237,2241170
35,2260199,2233337
36,2260199,2233337
37,2260199,2233337
38,2260199,2233337
39,2260199,2233337
40,1994955,1993599
41,1994955,1993599
42,1994955,1993599
43,1994955,1993599
44,1994955,1993599
45,1720813,1737389
46,1720813,1737389
47,1720813,1737389
48,1720813,1737389
49,1720813,1737389
50,1317322,1381412
51,1317322,1381412
52,1317322,1381412
53,1317322,1381412
54,1317322,1381412
55,1074462,1142361
56,1074462,1142361
57,1074462,1142361
58,1074462,1142361
59,1074462,1142361
60,974990,1075810
61,974990,1075810
62,974990,1075810
63,974990,1075810
64,974990,1075810
65,897154,1069179
66,897154,1069179
67,897154,1069179
68,897154,1069179
69,897154,1069179
70,749365,983033
71,749365,983033
72,749365,983033
73,749365,983033
74,749365,983033
75,519848,776949
76,519848,776949
77,519848,776949
78,519848,776949
79,519848,776949
80,311159,560916
81,311159,560916
82,311159,560916
83,311159,560916
84,311159,560916
85,143448,332172
86,143448,332172
87,143448,332172
88,143448,332172
89,143448,332172
90,46875,140379
91,46875,140379
92,46875,140379
93,46875,140379
94,46875,140379
95,9747,39161
96,9747,39161
97,9747,39161
98,9747,39161
99,9747,39161
100,6194,35511
