age,male,female
0,61625595,58593435
1,61625595,58593435
2,61625595,58593435
3,61625595,58593435
4,61625595,58593435
5,54604228,52023542
6,54604228,52023542
7,54604228,52023542
8,54604228,52023542
9,54604228,52023542
10,53449921,51050338
11,53449921,51050338
12,53449921,51050338
13,53449921,51050338
14,53449921,51050338
15,50410787,48316515
16,50410787,48316515
17,50410787,48316515
18,50410787,48316515
19,50410787,48316515
20,45533654,43858303
21,45533654,43858303
22,45533654,43858303
23,45533654,43858303
24,45533654,43858303
25,39796567,38577062
26,39796567,38577062
27,39796567,38577062
28,39796567,38577062
29,39796567,38577062
30,35787977,34901238
31,35787977,34901238
32,35787977,34901238
33,35787977,34901238
34,35787977,34901238
35,29085879,28322961
36,29085879,28322961
37,29085879,28322961
38,29085879,28322961
39,29085879,28322961
40,23499200,22960948
41,23499200,22960948
42,23499200,22960948
43,23499200,22960948
44,23499200,22960948
45,21966493,21766181
46,21966493,21766181
47,21966493,21766181
48,21966493,21766181
49,21966493,21766181
50,19224978,19460359
51,19224978,19460359
52,19224978,19460359
53,19224978,19460359
54,19224978,19460359
55,16691334,17590462
56,16691334,17590462
57,16691334,17590462
58,16691334,17590462
59,16691334,17590462
60,13055817,14914167
61,13055817,14914167
62,13055817,14914167
63,13055817,14914167
64,13055817,14914167
65,9227189,11164496
66,9227189,11164496
67,9227189,11164496
68,9227189,11164496
69,9227189,11164496
70,7024044,9480873
71,7024044,9480873
72,7024044,9480873
73,7024044,9480873
74,7024044,9480873
75,4309577,6612317
76,4309577,6612317
77,4309577,6612317
78,4309577,6612317
79,4309577,6612317
80,2080569,3761525
81,2080569,3761525
82,2080569,3761525
83,2080569,3761525
84,2080569,3761525
85,718326,1572374
86,718326,1572374
87,718326,1572374
88,718326,1572374
89,718326,1572374
90,173769,463691
91,173769,463691
92,173769,463691
93,173769,463691
94,173769,463691
95,28878,90471
96,28878,90471
97,28878,90471
98,28878,90471
99,28878,90471
100,13279,49979
