age,male,female
0,3217084,3144334
1,3217084,3144334
2,3217084,3144334
3,3217084,3144334
4,3217084,3144334
5,2693600,2619644
6,2693600,2619644
7,2693600,2619644
8,2693600,2619644
9,2693600,2619644
10,2248373,2173286
11,2248373,2173286
12,2248373,2173286
13,2248373,2173286
14,2248373,2173286
15,1872985,1804522
16,1872985,1804522
17,1872985,1804522
18,1872985,1804522
19,1872985,1804522
20,1582131,1533509
21,1582131,1533509
22,1582131,1533509
23,1582131,1533509
24,1582131,1533509
25,1362761,1335939
26,1362761,1335939
27,1362761,1335939
28,1362761,1335939
29,1362761,1335939
30,1197249,1175883
31,1197249,1175883
32,1197249,1175883
33,1197249,1175883
34,1197249,1175883
35,988096,972321
36,988096,972321
37,988096,972321
38,988096,972321
39,988096,972321
40,771818,763230
41,771818,763230
42,771818,763230
43,771818,763230
44,771818,763230
45,616159,618379
46,616159,618379
47,616159,618379
48,616159,618379
49,616159,618379
50,494373,511578
51,494373,511578
52,494373,511578
53,494373,511578
54,494373,511578
55,391109,416454
56,391109,416454
57,391109,416454
58,391109,416454
59,391109,416454
60,295539,324028
61,295539,324028
62,295539,324028
63,295539,324028
64,295539,324028
65,229284,245382
66,229284,245382
67,229284,245382
68,229284,245382
69,229284,245382
70,152734,165968
71,152734,165968
72,152734,165968
73,152734,165968
74,152734,165968
75,85123,95610
76,85123,95610
77,85123,95610
78,85123,95610
79,85123,95610
80,36908,43480
81,36908,43480
82,36908,43480
83,36908,43480
84,36908,43480
85,11160,14378
86,11160,14378
87,11160,14378
88,11160,14378
89,11160,14378
90,1934,3013
91,1934,3013
92,1934,3013
93,1934,3013
94,1934,3013
95,159,343
96,159,343
97,159,343
98,159,343
99,159,343
100,31,104
