age,male,female
0,70598563,66109418
1,70598563,66109418
2,70598563,66109418
3,70598563,66109418
4,70598563,66109418
5,66185568,61922068
6,66185568,61922068
7,66185568,61922068
8,66185568,61922068
9,66185568,61922068
10,63910059,59723064
11,63910059,59723064
12,63910059,59723064
13,63910059,59723064
14,63910059,59723064
15,62798672,58878376
16,62798672,58878376
17,62798672,58878376
18,62798672,58878376
19,62798672,58878376
20,63972120,60502787
21,63972120,60502787
22,63972120,60502787
23,63972120,60502787
24,63972120,60502787
25,59741708,57114443
26,59741708,57114443
27,59741708,57114443
28,59741708,57114443
29,59741708,57114443
30,53538351,51712434
31,53538351,51712434
32,53538351,51712434
33,53538351,51712434
34,53538351,51712434
35,49753459,48584338
36,49753459,48584338
37,49753459,48584338
38,49753459,48584338
39,49753459,48584338
40,48116374,47381421
41,48116374,47381421
42,48116374,47381421
43,48116374,47381421
44,48116374,47381421
45,43936237,43757843
46,43936237,43757843
47,43936237,43757843
48,43936237,43757843
49,43936237,43757843
50,35807288,36338715
51,35807288,36338715
52,35807288,36338715
53,35807288,36338715
54,35807288,36338715
55,32039201,33339872
56,32039201,33339872
57,32039201,33339872
58,32039201,33339872
59,32039201,33339872
60,25231299,27043354
61,25231299,27043354
62,25231299,27043354
63,25231299,27043354
64,25231299,27043354
65,17781787,19676127
66,17781787,19676127
67,17781787,19676127
68,17781787,19676127
69,17781787,19676127
70,13518055,16198865
71,13518055,16198865
72,13518055,16198865
73,13518055,16198865
74,13518055,16198865
75,9359407,12313173
76,9359407,12313173
77,9359407,12313173
78,9359407,12313173
79,9359407,12313173
80,5458158,8264441
81,5458158,8264441
82,5458158,8264441
83,5458158,8264441
84,5458158,8264441
85,2368701,4438428
86,2368701,4438428
87,2368701,4438428
88,2368701,4438428
89,2368701,4438428
90,660673,1624518
91,660673,1624518
92,660673,1624518
93,660673,1624518
94,660673,1624518
95,108931,368216
96,108931,368216
97,108931,368216
98,108931,368216
99,108931,368216
100,56677,263232
