age,male,female
0,11005509,10271532
1,11005509,10271532
2,11005509,10271532
3,11005509,10271532
4,11005509,10271532
5,9485923,8838682
6,9485923,8838682
7,9485923,8838682
8,9485923,8838682
9,9485923,8838682
10,8404964,7846026
11,8404964,7846026
12,8404964,7846026
13,8404964,7846026
14,8404964,7846026
15,7595971,7044053
16,7595971,7044053
17,7595971,7044053
18,7595971,7044053
19,7595971,7044053
20,6798727,6225353
21,6798727,6225353
22,6798727,6225353
23,6798727,6225353
24,6798727,6225353
25,5912823,5368923
26,5912823,5368923
27,5912823,5368923
28,5912823,5368923
29,5912823,5368923
30,4616862,4228084
31,4616862,4228084
32,4616862,4228084
33,4616862,4228084
34,4616862,4228084
35,3684181,3461221
36,3684181,3461221
37,3684181,3461221
38,3684181,3461221
39,3684181,3461221
40,3316815,3158286
41,3316815,3158286
42,3316815,3158286
43,3316815,3158286
44,3316815,3158286
45,2946209,2802634
46,2946209,2802634
47,2946209,2802634
48,2946209,2802634
49,2946209,2802634
50,2549726,2362249
51,2549726,2362249
52,2549726,2362249
53,2549726,2362249
54,2549726,2362249
55,2097021,1945137
56,2097021,1945137
57,2097021,1945137
58,2097021,1945137
59,2097021,1945137
60,1637910,1562423
61,1637910,1562423
62,1637910,1562423
63,1637910,1562423
64,1637910,1562423
65,1183366,1179167
66,1183366,1179167
67,1183366,1179167
68,1183366,1179167
69,1183366,1179167
70,808573,835749
71,808573,835749
72,808573,835749
73,808573,835749
74,808573,835749
75,451494,466873
76,451494,466873
77,451494,466873
78,451494,466873
79,451494,466873
80,216852,238400
81,216852,238400
82,216852,238400
83,216852,238400
84,216852,238400
85,69453,78424
86,69453,78424
87,69453,78424
88,69453,78424
89,69453,78424
90,17022,21362
91,17022,21362
92,17022,21362
93,17022,21362
94,17022,21362
95,2079,2820
96,2079,2820
97,2079,2820
98,2079,2820
99,2079,2820
100,739,1104
