age,male,female
0,64653029,61308511
1,64653029,61308511
2,64653029,61308511
3,64653029,61308511
4,64653029,61308511
5,57783025,54964474
6,57783025,54964474
7,57783025,54964474
8,57783025,54964474
9,57783025,54964474
10,53251909,50824822
11,53251909,50824822
12,53251909,50824822
13,53251909,50824822
14,53251909,50824822
15,52634601,50386540
16,52634601,50386540
17,52634601,50386540
18,52634601,50386540
19,52634601,50386540
20,48578012,46827598
21,48578012,46827598
22,48578012,46827598
23,48578012,46827598
24,48578012,46827598
25,41665964,40379052
26,41665964,40379052
27,41665964,40379052
28,41665964,40379052
29,41665964,40379052
30,38549489,37530076
31,38549489,37530076
32,38549489,37530076
33,38549489,37530076
34,38549489,37530076
35,32952043,32230845
36,32952043,32230845
37,32952043,32230845
38,32952043,32230845
39,32952043,32230845
40,25803037,25196941
41,25803037,25196941
42,25803037,25196941
43,25803037,25196941
44,25803037,25196941
45,22502305,22243141
46,22502305,22243141
47,22502305,22243141
48,22502305,22243141
49,22502305,22243141
50,20317058,20485850
51,20317058,20485850
52,20317058,20485850
53,20317058,20485850
54,20317058,20485850
55,17549749,18273816
56,17549749,18273816
57,17549749,18273816
58,17549749,18273816
59,17549749,18273816
60,14301108,15952151
61,14301108,15952151
62,14301108,15952151
63,14301108,15952151
64,14301108,15952151
65,10376738,12595123
66,10376738,12595123
67,10376738,12595123
68,10376738,12595123
69,10376738,12595123
70,7047966,9352603
71,7047966,9352603
72,7047966,9352603
73,7047966,9352603
74,7047966,9352603
75,4675720,7140393
76,4675720,7140393
77,4675720,7140393
78,4675720,7140393
79,4675720,7140393
80,2309587,4175989
81,2309587,4175989
82,2309587,4175989
83,2309587,4175989
84,2309587,4175989
85,832066,1850099
86,832066,1850099
87,832066,1850099
88,832066,1850099
89,832066,1850099
90,196755,546492
91,196755,546492
92,196755,546492
93,196755,546492
94,196755,546492
95,32200,105232
96,32200,105232
97,32200,105232
98,32200,105232
99,32200,105232
100,17189,64799
