age,male,female
0,587315,557301
1,587315,557301
2,587315,557301
3,587315,557301
4,587315,557301
5,608834,577985
6,608834,577985
7,608834,577985
8,608834,577985
9,608834,577985
10,608462,578325
11,608462,578325
12,608462,578325
13,608462,578325
14,608462,578325
15,663352,626627
16,663352,626627
17,663352,626627
18,663352,626627
19,663352,626627
20,735640,705948
21,735640,705948
22,735640,705948
23,735640,705948
24,735640,705948
25,844130,824798
26,844130,824798
27,844130,824798
28,844130,824798
29,844130,824798
30,1004628,980065
31,1004628,980065
32,1004628,980065
33,1004628,980065
34,1004628,980065
35,885527,848240
36,885527,848240
37,885527,848240
38,885527,848240
39,885527,848240
40,821501,783240
41,821501,783240
42,821501,783240
43,821501,783240
44,821501,783240
45,793136,764718
46,793136,764718
47,793136,764718
48,793136,764718
49,793136,764718
50,890908,872903
51,890908,872903
52,890908,872903
53,890908,872903
54,890908,872903
55,1057641,1067647
56,1057641,1067647
57,1057641,1067647
58,1057641,1067647
59,1057641,1067647
60,839187,865956
61,839187,865956
62,839187,865956
63,839187,865956
64,839187,865956
65,727799,786552
66,727799,786552
67,727799,786552
68,727799,786552
69,727799,786552
70,612837,721091
71,612837,721091
72,612837,721091
73,612837,721091
74,612837,721091
75,455227,603839
76,455227,603839
77,455227,603839
78,455227,603839
79,455227,603839
80,252877,445174
81,252877,445174
82,252877,445174
83,252877,445174
84,252877,445174
85,108956,257820
86,108956,257820
87,108956,257820
88,108956,257820
89,108956,257820
90,40847,120646
91,40847,120646
92,40847,120646
93,40847,120646
94,40847,120646
95,8987,38319
96,8987,38319
97,8987,38319
98,8987,38319
99,8987,38319
100,5042,33352
