age,male,female
0,55940259,53389053
1,55940259,53389053
2,55940259,53389053
3,55940259,53389053
4,55940259,53389053
5,53981972,51564693
6,53981972,51564693
7,53981972,51564693
8,53981972,51564693
9,53981972,51564693
10,50218980,48069225
11,50218980,48069225
12,50218980,48069225
13,50218980,48069225
14,50218980,48069225
15,44367656,42580533
16,44367656,42580533
17,44367656,42580533
18,44367656,42580533
19,44367656,42580533
20,40012610,38676356
21,40012610,38676356
22,40012610,38676356
23,40012610,38676356
24,40012610,38676356
25,35100494,34159100
26,35100494,34159100
27,35100494,34159100
28,35100494,34159100
29,35100494,34159100
30,28133763,27284198
31,28133763,27284198
32,28133763,27284198
33,28133763,27284198
34,28133763,27284198
35,23921449,23263093
36,23921449,23263093
37,23921449,23263093
38,23921449,23263093
39,23921449,23263093
40,22477709,22022388
41,22477709,22022388
42,22477709,22022388
43,22477709,22022388
44,22477709,22022388
45,20008252,19879556
46,20008252,19879556
47,20008252,19879556
48,20008252,19879556
49,20008252,19879556
50,17564064,18122918
51,17564064,18122918
52,17564064,18122918
53,17564064,18122918
54,17564064,18122918
55,14101942,15490394
56,14101942,15490394
57,14101942,15490394
58,14101942,15490394
59,14101942,15490394
60,10721919,12246684
61,10721919,12246684
62,10721919,12246684
63,10721919,12246684
64,10721919,12246684
65,8914546,11024224
66,8914546,11024224
67,8914546,11024224
68,8914546,11024224
69,8914546,11024224
70,6158108,8356803
71,6158108,8356803
72,6158108,8356803
73,6158108,8356803
74,6158108,8356803
75,3588342,5517355
76,3588342,5517355
77,3588342,5517355
78,3588342,5517355
79,3588342,5517355
80,1625957,2903327
81,1625957,2903327
82,1625957,2903327
83,1625957,2903327
84,1625957,2903327
85,564008,1178922
86,564008,1178922
87,564008,1178922
88,564008,1178922
89,564008,1178922
90,142500,345562
91,142500,345562
92,142500,345562
93,142500,345562
94,142500,345562
95,21516,59430
96,21516,59430
97,21516,59430
98,21516,59430
99,21516,59430
100,9823,30392
