age,male,female
0,11580051,10769908
1,11580051,10769908
2,11580051,10769908
3,11580051,10769908
4,11580051,10769908
5,10126144,9516977
6,10126144,9516977
7,10126144,9516977
8,10126144,9516977
9,10126144,9516977
10,12090752,11440408
11,12090752,11440408
12,12090752,11440408
13,12090752,11440408
14,12090752,11440408
15,13388999,12747964
16,13388999,12747964
17,13388999,12747964
18,13388999,12747964
19,13388999,12747964
20,12151798,11622662
21,12151798,11622662
22,12151798,11622662
23,12151798,11622662
24,12151798,11622662
25,8266366,7946480
26,8266366,7946480
27,8266366,7946480
28,8266366,7946480
29,8266366,7946480
30,9256371,8995718
31,9256371,8995718
32,9256371,8995718
33,9256371,8995718
34,9256371,8995718
35,7067321,6727195
36,7067321,6727195
37,7067321,6727195
38,7067321,6727195
39,7067321,6727195
40,5256030,4836845
41,5256030,4836845
42,5256030,4836845
43,5256030,4836845
44,5256030,4836845
45,4862607,4364294
46,4862607,4364294
47,4862607,4364294
48,4862607,4364294
49,4862607,4364294
50,4489041,4190793
51,4489041,4190793
52,4489041,4190793
53,4489041,4190793
54,4489041,4190793
55,3666103,3539090
56,3666103,3539090
57,3666103,3539090
58,3666103,3539090
59,3666103,3539090
60,2898126,2996461
61,2898126,2996461
62,2898126,2996461
63,2898126,2996461
64,2898126,2996461
65,2071148,2361338
66,2071148,2361338
67,2071148,2361338
68,2071148,2361338
69,2071148,2361338
70,1377104,1749799
71,1377104,1749799
72,1377104,1749799
73,1377104,1749799
74,1377104,1749799
75,721098,1119759
76,721098,1119759
77,721098,1119759
78,721098,1119759
79,721098,1119759
80,301376,609409
81,301376,609409
82,301376,609409
83,301376,609409
84,301376,609409
85,76641,208022
86,76641,208022
87,76641,208022
88,76641,208022
89,76641,208022
90,10141,42751
91,10141,42751
92,10141,42751
93,10141,42751
94,10141,42751
95,429,3120
96,429,3120
97,429,3120
98,429,3120
99,429,3120
100,5,393
