age,male,female
0,53823947,51567332
1,53823947,51567332
2,53823947,51567332
3,53823947,51567332
4,53823947,51567332
5,47174773,45176993
6,47174773,45176993
7,47174773,45176993
8,47174773,45176993
9,47174773,45176993
10,41361038,39650119
11,41361038,39650119
12,41361038,39650119
13,41361038,39650119
14,41361038,39650119
15,37417304,36104013
16,37417304,36104013
17,37417304,36104013
18,37417304,36104013
19,37417304,36104013
20,30609008,29606464
21,30609008,29606464
22,30609008,29606464
23,30609008,29606464
24,30609008,29606464
25,25078723,24301283
26,25078723,24301283
27,25078723,24301283
28,25078723,24301283
29,25078723,24301283
30,24016702,23315833
31,24016702,23315833
32,24016702,23315833
33,24016702,23315833
34,24016702,23315833
35,21735227,21220024
36,21735227,21220024
37,21735227,21220024
38,21735227,21220024
39,21735227,21220024
40,19788864,19644527
41,19788864,19644527
42,19788864,19644527
43,19788864,19644527
44,19788864,19644527
45,16635546,17363502
46,16635546,17363502
47,16635546,17363502
48,16635546,17363502
49,16635546,17363502
50,13304103,14098212
51,13304103,14098212
52,13304103,14098212
53,13304103,14098212
54,13304103,14098212
55,12124914,13427729
56,12124914,13427729
57,12124914,13427729
58,12124914,13427729
59,12124914,13427729
60,9914802,11468183
61,9914802,11468183
62,9914802,11468183
63,9914802,11468183
64,9914802,11468183
65,7304769,9028021
66,7304769,9028021
67,7304769,9028021
68,7304769,9028021
69,7304769,9028021
70,4691903,6384602
71,4691903,6384602
72,4691903,6384602
73,4691903,6384602
74,4691903,6384602
75,2619190,3974307
76,2619190,3974307
77,2619190,3974307
78,2619190,3974307
79,2619190,3974307
80,1258968,2136696
81,1258968,2136696
82,1258968,2136696
83,1258968,2136696
84,1258968,2136696
85,427404,814295
86,427404,814295
87,427404,814295
88,427404,814295
89,427404,814295
90,100647,212646
91,100647,212646
92,100647,212646
93,100647,212646
94,100647,212646
95,14756,35136
96,14756,35136
97,14756,35136
98,14756,35136
99,14756,35136
100,5832,15417
