age,male,female
0,405159,385711
1,405159,385711
2,405159,385711
3,405159,385711
4,405159,385711
5,429532,410548
6,429532,410548
7,429532,410548
8,429532,410548
9,429532,410548
10,344586,334947
11,344586,334947
12,344586,334947
13,344586,334947
14,344586,334947
15,327428,323805
16,327428,323805
17,327428,323805
18,327428,323805
19,327428,323805
20,317535,336923
21,317535,336923
22,317535,336923
23,317535,336923
24,317535,336923
25,351946,358041
26,351946,358041
27,351946,358041
28,351946,358041
29,351946,358041
30,378836,388924
31,378836,388924
32,378836,388924
33,378836,388924
34,378836,388924
35,338022,352660
36,338022,352660
37,338022,352660
38,338022,352660
39,338022,352660
40,375515,388616
41,375515,388616
42,375515,388616
43,375515,388616
44,375515,388616
45,360104,375489
46,360104,375489
47,360104,375489
48,360104,375489
49,360104,375489
50,323604,351395
51,323604,351395
52,323604,351395
53,323604,351395
54,323604,351395
55,252582,310525
56,252582,310525
57,252582,310525
58,252582,310525
59,252582,310525
60,215981,277912
61,215981,277912
62,215981,277912
63,215981,277912
64,215981,277912
65,177302,241759
66,177302,241759
67,177302,241759
68,177302,241759
69,177302,241759
70,134393,193660
71,134393,193660
72,134393,193660
73,134393,193660
74,134393,193660
75,88143,133646
76,88143,133646
77,88143,133646
78,88143,133646
79,88143,133646
80,41138,68852
81,41138,68852
82,41138,68852
83,41138,68852
84,41138,68852
85,12703,27059
86,12703,27059
87,12703,27059
88,12703,27059
89,12703,27059
90,2378,6783
91,2378,6783
92,2378,6783
93,2378,6783
94,2378,6783
95,230,952
96,230,952
97,230,952
98,230,952
99,230,952
100,58,337
