age,male,female
0,477371,454669
1,477371,454669
2,477371,454669
3,477371,454669
4,477371,454669
5,642534,610522
6,642534,610522
7,642534,610522
8,642534,610522
9,642534,610522
10,657969,626219
11,657969,626219
12,657969,626219
13,657969,626219
14,657969,626219
15,586835,555346
16,586835,555346
17,586835,555346
18,586835,555346
19,586835,555346
20,565777,545992
21,565777,545992
22,565777,545992
23,565777,545992
24,565777,545992
25,498400,462605
26,498400,462605
27,498400,462605
28,498400,462605
29,498400,462605
30,627312,577020
31,627312,577020
32,627312,577020
33,627312,577020
34,627312,577020
35,632845,585727
36,632845,585727
37,632845,585727
38,632845,585727
39,632845,585727
40,505780,474942
41,505780,474942
42,505780,474942
43,505780,474942
44,505780,474942
45,454069,507841
46,454069,507841
47,454069,507841
48,454069,507841
49,454069,507841
50,378472,544226
51,378472,544226
52,378472,544226
53,378472,544226
54,378472,544226
55,245078,362577
56,245078,362577
57,245078,362577
58,245078,362577
59,245078,362577
60,368272,548662
61,368272,548662
62,368272,548662
63,368272,548662
64,368272,548662
65,348356,510997
66,348356,510997
67,348356,510997
68,348356,510997
69,348356,510997
70,267798,410986
71,267798,410986
72,267798,410986
73,267798,410986
74,267798,410986
75,145248,284753
76,145248,284753
77,145248,284753
78,145248,284753
79,145248,284753
80,70003,154567
81,70003,154567
82,70003,154567
83,70003,154567
84,70003,154567
85,27444,59328
86,27444,59328
87,27444,59328
88,27444,59328
89,27444,59328
90,6422,13728
91,6422,13728
92,6422,13728
93,6422,13728
94,6422,13728
95,788,1723
96,788,1723
97,788,1723
98,788,1723
99,788,1723
100,197,462
