age,male,female
0,490126,455106
1,490126,455106
2,490126,455106
3,490126,455106
4,490126,455106
5,482325,448442
6,482325,448442
7,482325,448442
8,482325,448442
9,482325,448442
10,370574,347250
11,370574,347250
12,370574,347250
13,370574,347250
14,370574,347250
15,285857,266850
16,285857,266850
17,285857,266850
18,285857,266850
19,285857,266850
20,255301,230055
21,255301,230055
22,255301,230055
23,255301,230055
24,255301,230055
25,238895,230055
26,238895,230055
27,238895,230055
28,238895,230055
29,238895,230055
30,197962,198116
31,197962,198116
32,197962,198116
33,197962,198116
34,197962,198116
35,148087,165125
36,148087,165125
37,148087,165125
38,148087,165125
39,148087,165125
40,134513,139379
41,134513,139379
42,134513,139379
43,134513,139379
44,134513,139379
45,113234,112360
46,113234,112360
47,113234,112360
48,113234,112360
49,113234,112360
50,94555,97388
51,94555,97388
52,94555,97388
53,94555,97388
54,94555,97388
55,77291,83268
56,77291,83268
57,77291,83268
58,77291,83268
59,77291,83268
60,50329,61321
61,50329,61321
62,50329,61321
63,50329,61321
64,50329,61321
65,36983,51174
66,36983,51174
67,36983,51174
68,36983,51174
69,36983,51174
70,22071,34365
71,22071,34365
72,22071,34365
73,22071,34365
74,22071,34365
75,12562,22221
76,12562,22221
77,12562,22221
78,12562,22221
79,12562,22221
80,4328,8315
81,4328,8315
82,4328,8315
83,4328,8315
84,4328,8315
85,846,2218
86,846,2218
87,846,2218
88,846,2218
89,846,2218
90,67,261
91,67,261
92,67,261
93,67,261
94,67,261
95,2,11
96,2,11
97,2,11
98,2,11
99,2,11
100,0,1
