age,male,female
0,64957461,60776302
1,64957461,60776302
2,64957461,60776302
3,64957461,60776302
4,64957461,60776302
5,63537251,59588667
6,63537251,59588667
7,63537251,59588667
8,63537251,59588667
9,63537251,59588667
10,65078592,61377201
11,65078592,61377201
12,65078592,61377201
13,65078592,61377201
14,65078592,61377201
15,60207225,57296999
16,60207225,57296999
17,60207225,57296999
18,60207225,57296999
19,60207225,57296999
20,53881012,51760225
21,53881012,51760225
22,53881012,51760225
23,53881012,51760225
24,53881012,51760225
25,51243693,49692352
26,51243693,49692352
27,51243693,49692352
28,51243693,49692352
29,51243693,49692352
30,48993742,47746859
31,48993742,47746859
32,48993742,47746859
33,48993742,47746859
34,48993742,47746859
35,44970596,44034787
36,44970596,44034787
37,44970596,44034787
38,44970596,44034787
39,44970596,44034787
40,37859085,37346719
41,37859085,37346719
42,37859085,37346719
43,37859085,37346719
44,37859085,37346719
45,34300881,34271087
46,34300881,34271087
47,34300881,34271087
48,34300881,34271087
49,34300881,34271087
50,27658617,27934699
51,27658617,27934699
52,27658617,27934699
53,27658617,27934699
54,27658617,27934699
55,20839269,21424849
56,20839269,21424849
57,20839269,21424849
58,20839269,21424849
59,20839269,21424849
60,18150800,19494540
61,18150800,19494540
62,18150800,19494540
63,18150800,19494540
64,18150800,19494540
65,14469449,16425439
66,14469449,16425439
67,14469449,16425439
68,14469449,16425439
69,14469449,16425439
70,10795923,13353290
71,10795923,13353290
72,10795923,13353290
73,10795923,13353290
74,10795923,13353290
75,6776302,9682516
76,6776302,9682516
77,6776302,9682516
78,6776302,9682516
79,6776302,9682516
80,3354953,5592503
81,3354953,5592503
82,3354953,5592503
83,3354953,5592503
84,3354953,5592503
85,1389953,2945804
86,1389953,2945804
87,1389953,2945804
88,1389953,2945804
89,1389953,2945804
90,381907,1067651
91,381907,1067651
92,381907,1067651
93,381907,1067651
94,381907,1067651
95,62614,230734
96,62614,230734
97,62614,230734
98,62614,230734
99,62614,230734
100,31936,141780
