age,male,female
0,1921847,1835171
1,1921847,1835171
2,1921847,1835171
3,1921847,1835171
4,1921847,1835171
5,2105281,1996327
6,2105281,1996327
7,2105281,1996327
8,2105281,1996327
9,2105281,1996327
10,2241915,2113963
11,2241915,2113963
12,2241915,2113963
13,2241915,2113963
14,2241915,2113963
15,2312191,2171354
16,2312191,2171354
17,2312191,2171354
18,2312191,2171354
19,2312191,2171354
20,2308337,2158394
21,2308337,2158394
22,2308337,2158394
23,2308337,2158394
24,2308337,2158394
25,2381164,2218298
26,2381164,2218298
27,2381164,2218298
28,2381164,2218298
29,2381164,2218298
30,2528845,2363752
31,2528845,2363752
32,2528845,2363752
33,2528845,2363752
34,2528845,2363752
35,2417162,2268141
36,2417162,2268141
37,2417162,2268141
38,2417162,2268141
39,2417162,2268141
40,2302684,2182107
41,2302684,2182107
42,2302684,2182107
43,2302684,2182107
44,2302684,2182107
45,2082606,1989349
46,2082606,1989349
47,2082606,1989349
48,2082606,1989349
49,2082606,1989349
50,2150105,2079401
51,2150105,2079401
52,2150105,2079401
53,2150105,2079401
54,2150105,2079401
55,2164253,2138733
56,2164253,2138733
57,2164253,2138733
58,2164253,2138733
59,2164253,2138733
60,2140779,2177399
61,2140779,2177399
62,2140779,2177399
63,2140779,2177399
64,2140779,2177399
65,1817286,1954030
66,1817286,1954030
67,1817286,1954030
68,1817286,1954030
69,1817286,1954030
70,1431748,1605732
71,1431748,1605732
72,1431748,1605732
73,1431748,1605732
74,1431748,1605732
75,998359,1176400
76,998359,1176400
77,998359,1176400
78,998359,1176400
79,998359,1176400
80,568214,763388
81,568214,763388
82,568214,763388
83,568214,763388
84,568214,763388
85,307068,472854
86,307068,472854
87,307068,472854
88,307068,472854
89,307068,472854
90,124536,230928
91,124536,230928
92,124536,230928
93,124536,230928
94,124536,230928
95,27238,66591
96,27238,66591
97,27238,66591
98,27238,66591
99,27238,66591
100,14660,49743
