age,male,female
0,427555,407088
1,427555,407088
2,427555,407088
3,427555,407088
4,427555,407088
5,400749,382872
6,400749,382872
7,400749,382872
8,400749,382872
9,400749,382872
10,479421,458287
11,479421,458287
12,479421,458287
13,479421,458287
14,479421,458287
15,656981,620902
16,656981,620902
17,656981,620902
18,656981,620902
19,656981,620902
20,679746,642838
21,679746,642838
22,679746,642838
23,679746,642838
24,679746,642838
25,603816,567355
26,603816,567355
27,603816,567355
28,603816,567355
29,603816,567355
30,563751,541701
31,563751,541701
32,563751,541701
33,563751,541701
34,563751,541701
35,472549,452490
36,472549,452490
37,472549,452490
38,472549,452490
39,472549,452490
40,592417,568313
41,592417,568313
42,592417,568313
43,592417,568313
44,592417,568313
45,594509,575187
46,594509,575187
47,594509,575187
48,594509,575187
49,594509,575187
50,466471,461567
51,466471,461567
52,466471,461567
53,466471,461567
54,466471,461567
55,409936,486023
56,409936,486023
57,409936,486023
58,409936,486023
59,409936,486023
60,325085,508342
61,325085,508342
62,325085,508342
63,325085,508342
64,325085,508342
65,193045,324512
66,193045,324512
67,193045,324512
68,193045,324512
69,193045,324512
70,252966,455221
71,252966,455221
72,252966,455221
73,252966,455221
74,252966,455221
75,186032,361705
76,186032,361705
77,186032,361705
78,186032,361705
79,186032,361705
80,99161,218164
81,99161,218164
82,99161,218164
83,99161,218164
84,99161,218164
85,32059,93890
86,32059,93890
87,32059,93890
88,32059,93890
89,32059,93890
90,7428,24712
91,7428,24712
92,7428,24712
93,7428,24712
94,7428,24712
95,1055,3436
96,1055,3436
97,1055,3436
98,1055,3436
99,1055,3436
100,382,1150
