age,male,female
0,13966528,12721809
1,13966528,12721809
2,13966528,12721809
3,13966528,12721809
4,13966528,12721809
5,13657872,12370162
6,13657872,12370162
7,13657872,12370162
8,13657872,12370162
9,13657872,12370162
10,13070782,11924641
11,13070782,11924641
12,13070782,11924641
13,13070782,11924641
14,13070782,11924641
15,12452662,11450241
16,12452662,11450241
17,12452662,11450241
18,12452662,11450241
19,12452662,11450241
20,11484134,10511042
21,11484134,10511042
22,11484134,10511042
23,11484134,10511042
24,11484134,10511042
25,10102265,9260716
26,10102265,9260716
27,10102265,9260716
28,10102265,9260716
29,10102265,9260716
30,8924360,8261290
31,8924360,8261290
32,8924360,8261290
33,8924360,8261290
34,8924360,8261290
35,7825244,7299373
36,7825244,7299373
37,7825244,7299373
38,7825244,7299373
39,7825244,7299373
40,6967201,6502582
41,6967201,6502582
42,6967201,6502582
43,6967201,6502582
44,6967201,6502582
45,6108426,5697743
46,6108426,5697743
47,6108426,5697743
48,6108426,5697743
49,6108426,5697743
50,5126137,4826226
51,5126137,4826226
52,5126137,4826226
53,5126137,4826226
54,5126137,4826226
55,3780148,3672632
56,3780148,3672632
57,3780148,3672632
58,3780148,3672632
59,3780148,3672632
60,2733823,2801306
61,2733823,2801306
62,2733823,2801306
63,2733823,2801306
64,2733823,2801306
65,2099323,2273790
66,2099323,2273790
67,2099323,2273790
68,2099323,2273790
69,2099323,2273790
70,1474460,1670670
71,1474460,1670670
72,1474460,1670670
73,1474460,1670670
74,1474460,1670670
75,912071,1062824
76,912071,1062824
77,912071,1062824
78,912071,1062824
79,912071,1062824
80,453608,573584
81,453608,573584
82,453608,573584
83,453608,573584
84,453608,573584
85,170822,242313
86,170822,242313
87,170822,242313
88,170822,242313
89,170822,242313
90,44822,73514
91,44822,73514
92,44822,73514
93,44822,73514
94,44822,73514
95,7715,14498
96,7715,14498
97,7715,14498
98,7715,14498
99,7715,14498
100,3964,8116
