age,male,female
0,3317531,3245320
1,3317531,3245320
2,3317531,3245320
3,3317531,3245320
4,3317531,3245320
5,2844327,2765730
6,2844327,2765730
7,2844327,2765730
8,2844327,2765730
9,2844327,2765730
10,2404515,2323974
11,2404515,2323974
12,2404515,2323974
13,2404515,2323974
14,2404515,2323974
15,1987750,1915571
16,1987750,1915571
17,1987750,1915571
18,1987750,1915571
19,1987750,1915571
20,1669385,1612769
21,1669385,1612769
22,1669385,1612769
23,1669385,1612769
24,1669385,1612769
25,1416456,1385192
26,1416456,1385192
27,1416456,1385192
28,1416456,1385192
29,1416456,1385192
30,1247792,1224087
31,1247792,1224087
32,1247792,1224087
33,1247792,1224087
34,1247792,1224087
35,1060240,1040877
36,1060240,1040877
37,1060240,1040877
38,1060240,1040877
39,1060240,1040877
40,834130,823660
41,834130,823660
42,834130,823660
43,834130,823660
44,834130,823660
45,657024,654278
46,657024,654278
47,657024,654278
48,657024,654278
49,657024,654278
50,523745,537651
51,523745,537651
52,523745,537651
53,523745,537651
54,523745,537651
55,413980,437674
56,413980,437674
57,413980,437674
58,413980,437674
59,413980,437674
60,315092,342925
61,315092,342925
62,315092,342925
63,315092,342925
64,315092,342925
65,232184,253274
66,232184,253274
67,232184,253274
68,232184,253274
69,232184,253274
70,162162,175029
71,162162,175029
72,162162,175029
73,162162,175029
74,162162,175029
75,90600,100969
76,90600,100969
77,90600,100969
78,90600,100969
79,90600,100969
80,39457,45979
81,39457,45979
82,39457,45979
83,39457,45979
84,39457,45979
85,11978,15204
86,11978,15204
87,11978,15204
88,11978,15204
89,11978,15204
90,2098,3194
91,2098,3194
92,2098,3194
93,2098,3194
94,2098,3194
95,176,367
96,176,367
97,176,367
98,176,367
99,176,367
100,34,112
