age,male,female
0,65587877,61357180
1,65587877,61357180
2,65587877,61357180
3,65587877,61357180
4,65587877,61357180
5,63351797,59310768
6,63351797,59310768
7,63351797,59310768
8,63351797,59310768
9,63351797,59310768
10,64717514,60873849
11,64717514,60873849
12,64717514,60873849
13,64717514,60873849
14,64717514,60873849
15,62259342,59076497
16,62259342,59076497
17,62259342,59076497
18,62259342,59076497
19,62259342,59076497
20,56283909,53938933
21,56283909,53938933
22,56283909,53938933
23,56283909,53938933
24,56283909,53938933
25,51230074,49599344
26,51230074,49599344
27,51230074,49599344
28,51230074,49599344
29,51230074,49599344
30,50264321,48977353
31,50264321,48977353
32,50264321,48977353
33,50264321,48977353
34,50264321,48977353
35,46316302,45394428
36,46316302,45394428
37,46316302,45394428
38,46316302,45394428
39,46316302,45394428
40,39460225,38946233
41,39460225,38946233
42,39460225,38946233
43,39460225,38946233
44,39460225,38946233
45,35924339,35873123
46,35924339,35873123
47,35924339,35873123
48,35924339,35873123
49,35924339,35873123
50,29928057,30378914
51,29928057,30378914
52,29928057,30378914
53,29928057,30378914
54,29928057,30378914
55,22528661,23166482
56,22528661,23166482
57,22528661,23166482
58,22528661,23166482
59,22528661,23166482
60,18448120,19752681
61,18448120,19752681
62,18448120,19752681
63,18448120,19752681
64,18448120,19752681
65,15119014,17108499
66,15119014,17108499
67,15119014,17108499
68,15119014,17108499
69,15119014,17108499
70,11254723,13790519
71,11254723,13790519
72,11254723,13790519
73,11254723,13790519
74,11254723,13790519
75,7311747,10214307
76,7311747,10214307
77,7311747,10214307
78,7311747,10214307
79,7311747,10214307
80,3760333,6230631
81,3760333,6230631
82,3760333,6230631
83,3760333,6230631
84,3760333,6230631
85,1436445,2953068
86,1436445,2953068
87,1436445,2953068
88,1436445,2953068
89,1436445,2953068
90,423032,1161799
91,423032,1161799
92,423032,1161799
93,423032,1161799
94,423032,1161799
95,69288,253863
96,69288,253863
97,69288,253863
98,69288,253863
99,69288,253863
100,34944,158712
