age,male,female
0,65643673,62165590
1,65643673,62165590
2,65643673,62165590
3,65643673,62165590
4,65643673,62165590
5,58841359,55943950
6,58841359,55943950
7,58841359,55943950
8,58841359,55943950
9,58841359,55943950
10,53466728,51008102
11,53466728,51008102
12,53466728,51008102
13,53466728,51008102
14,53466728,51008102
15,52903371,50659866
16,52903371,50659866
17,52903371,50659866
18,52903371,50659866
19,52903371,50659866
20,49071290,47297074
21,49071290,47297074
22,49071290,47297074
23,49071290,47297074
24,49071290,47297074
25,43285833,41945134
26,43285833,41945134
27,43285833,41945134
28,43285833,41945134
29,43285833,41945134
30,39041308,37993136
31,39041308,37993136
32,39041308,37993136
33,39041308,37993136
34,39041308,37993136
35,34122312,33406138
36,34122312,33406138
37,34122312,33406138
38,34122312,33406138
39,34122312,33406138
40,27032077,26425264
41,27032077,26425264
42,27032077,26425264
43,27032077,26425264
44,27032077,26425264
45,22631487,22344855
46,22631487,22344855
47,22631487,22344855
48,22631487,22344855
49,22631487,22344855
50,20677592,20839398
51,20677592,20839398
52,20677592,20839398
53,20677592,20839398
54,20677592,20839398
55,17758768,18449594
56,17758768,18449594
57,17758768,18449594
58,17758768,18449594
59,17758768,18449594
60,14717812,16256289
61,14717812,16256289
62,14717812,16256289
63,14717812,16256289
64,14717812,16256289
65,10802192,13102237
66,10802192,13102237
67,10802192,13102237
68,10802192,13102237
69,10802192,13102237
70,7095855,9367524
71,7095855,9367524
72,7095855,9367524
73,7095855,9367524
74,7095855,9367524
75,4802797,7304703
76,4802797,7304703
77,4802797,7304703
78,4802797,7304703
79,4802797,7304703
80,2392715,4333060
81,2392715,4333060
82,2392715,4333060
83,2392715,4333060
84,2392715,4333060
85,870012,1942415
86,870012,1942415
87,870012,1942415
88,870012,1942415
89,870012,1942415
90,206651,576099
91,206651,576099
92,206651,576099
93,206651,576099
94,206651,576099
95,33419,111055
96,33419,111055
97,33419,111055
98,33419,111055
99,33419,111055
100,18633,69425
