age,male,female
0,1559410,1500012
1,1559410,1500012
2,1559410,1500012
3,1559410,1500012
4,1559410,1500012
5,1678320,1617934
6,1678320,1617934
7,1678320,1617934
8,1678320,1617934
9,1678320,1617934
10,1736738,1679504
11,1736738,1679504
12,1736738,1679504
13,1736738,1679504
14,1736738,1679504
15,1732553,1686360
16,1732553,1686360
17,1732553,1686360
18,1732553,1686360
19,1732553,1686360
20,1784861,1758822
21,1784861,1758822
22,1784861,1758822
23,1784861,1758822
24,1784861,1758822
25,1721741,1720530
26,1721741,1720530
27,1721741,1720530
28,1721741,1720530
29,1721741,1720530
30,1528891,1545850
31,1528891,1545850
32,1528891,1545850
33,1528891,1545850
34,1528891,1545850
35,1363050,1390133
36,1363050,1390133
37,1363050,1390133
38,1363050,1390133
39,1363050,1390133
40,1275270,1311190
41,1275270,1311190
42,1275270,1311190
43,1275270,1311190
44,1275270,1311190
45,1157493,1201893
46,1157493,1201893
47,1157493,1201893
48,1157493,1201893
49,1157493,1201893
50,963350,1016298
51,963350,1016298
52,963350,1016298
53,963350,1016298
54,963350,1016298
55,762409,824902
56,762409,824902
57,762409,824902
58,762409,824902
59,762409,824902
60,556146,610981
61,556146,610981
62,556146,610981
63,556146,610981
64,556146,610981
65,419072,475324
66,419072,475324
67,419072,475324
68,419072,475324
69,419072,475324
70,288353,371507
71,288353,371507
72,288353,371507
73,288353,371507
74,288353,371507
75,181226,270086
76,181226,270086
77,181226,270086
78,181226,270086
79,181226,270086
80,94971,153658
81,94971,153658
82,94971,153658
83,94971,153658
84,94971,153658
85,37385,62095
86,37385,62095
87,37385,62095
88,37385,62095
89,37385,62095
90,10913,18052
91,10913,18052
92,10913,18052
93,10913,18052
94,10913,18052
95,2149,3424
96,2149,3424
97,2149,3424
98,2149,3424
99,2149,3424
100,1228,1777
