age,male,female
0,13932893,13215102
1,13932893,13215102
2,13932893,13215102
3,13932893,13215102
4,13932893,13215102
5,11389870,10813895
6,11389870,10813895
7,11389870,10813895
8,11389870,10813895
9,11389870,10813895
10,9129846,8689057
11,9129846,8689057
12,9129846,8689057
13,9129846,8689057
14,9129846,8689057
15,9374967,9018034
16,9374967,9018034
17,9374967,9018034
18,9374967,9018034
19,9374967,9018034
20,6945467,6463125
21,6945467,6463125
22,6945467,6463125
23,6945467,6463125
24,6945467,6463125
25,5451096,4915384
26,5451096,4915384
27,5451096,4915384
28,5451096,4915384
29,5451096,4915384
30,5226136,4619520
31,5226136,4619520
32,5226136,4619520
33,5226136,4619520
34,5226136,4619520
35,4889211,4441147
36,4889211,4441147
37,4889211,4441147
38,4889211,4441147
39,4889211,4441147
40,4173467,3868700
41,4173467,3868700
42,4173467,3868700
43,4173467,3868700
44,4173467,3868700
45,3584783,3454269
46,3584783,3454269
47,3584783,3454269
48,3584783,3454269
49,3584783,3454269
50,2957814,2979830
51,2957814,2979830
52,2957814,2979830
53,2957814,2979830
54,2957814,2979830
55,2462183,2556896
56,2462183,2556896
57,2462183,2556896
58,2462183,2556896
59,2462183,2556896
60,1857591,2146159
61,1857591,2146159
62,1857591,2146159
63,1857591,2146159
64,1857591,2146159
65,1283205,1645497
66,1283205,1645497
67,1283205,1645497
68,1283205,1645497
69,1283205,1645497
70,713605,1023599
71,713605,1023599
72,713605,1023599
73,713605,1023599
74,713605,1023599
75,346245,596532
76,346245,596532
77,346245,596532
78,346245,596532
79,346245,596532
80,125438,254632
81,125438,254632
82,125438,254632
83,125438,254632
84,125438,254632
85,28489,73119
86,28489,73119
87,28489,73119
88,28489,73119
89,28489,73119
90,3337,10776
91,3337,10776
92,3337,10776
93,3337,10776
94,3337,10776
95,179,661
96,179,661
97,179,661
98,179,661
99,179,661
100,39,143
