age,male,female
0,400975,381256
1,400975,381256
2,400975,381256
3,400975,381256
4,400975,381256
5,415740,396126
6,415740,396126
7,415740,396126
8,415740,396126
9,415740,396126
10,412047,395727
11,412047,395727
12,412047,395727
13,412047,395727
14,412047,395727
15,332981,333216
16,332981,333216
17,332981,333216
18,332981,333216
19,332981,333216
20,324627,323074
21,324627,323074
22,324627,323074
23,324627,323074
24,324627,323074
25,331716,338254
26,331716,338254
27,331716,338254
28,331716,338254
29,331716,338254
30,357031,360707
31,357031,360707
32,357031,360707
33,357031,360707
34,357031,360707
35,362273,371612
36,362273,371612
37,362273,371612
38,362273,371612
39,362273,371612
40,349386,365008
41,349386,365008
42,349386,365008
43,349386,365008
44,349386,365008
45,366688,381822
46,366688,381822
47,366688,381822
48,366688,381822
49,366688,381822
50,343983,363600
51,343983,363600
52,343983,363600
53,343983,363600
54,343983,363600
55,292271,332314
56,292271,332314
57,292271,332314
58,292271,332314
59,292271,332314
60,223713,290878
61,223713,290878
62,223713,290878
63,223713,290878
64,223713,290878
65,179466,250361
66,179466,250361
67,179466,250361
68,179466,250361
69,179466,250361
70,134642,203245
71,134642,203245
72,134642,203245
73,134642,203245
74,134642,203245
75,88228,144307
76,88228,144307
77,88228,144307
78,88228,144307
79,88228,144307
80,45349,80818
81,45349,80818
82,45349,80818
83,45349,80818
84,45349,80818
85,14556,30840
86,14556,30840
87,14556,30840
88,14556,30840
89,14556,30840
90,2714,8047
91,2714,8047
92,2714,8047
93,2714,8047
94,2714,8047
95,285,1193
96,285,1193
97,285,1193
98,285,1193
99,285,1193
100,70,462
