age,male,female
0,406858,388134
1,406858,388134
2,406858,388134
3,406858,388134
4,406858,388134
5,431277,412220
6,431277,412220
7,431277,412220
8,431277,412220
9,431277,412220
10,442564,422761
11,442564,422761
12,442564,422761
13,442564,422761
14,442564,422761
15,433411,417653
16,433411,417653
17,433411,417653
18,433411,417653
19,433411,417653
20,427179,416426
21,427179,416426
22,427179,416426
23,427179,416426
24,427179,416426
25,452185,426383
26,452185,426383
27,452185,426383
28,452185,426383
29,452185,426383
30,333555,309378
31,333555,309378
32,333555,309378
33,333555,309378
34,333555,309378
35,305971,290153
36,305971,290153
37,305971,290153
38,305971,290153
39,305971,290153
40,327916,319031
41,327916,319031
42,327916,319031
43,327916,319031
44,327916,319031
45,330676,328726
46,330676,328726
47,330676,328726
48,330676,328726
49,330676,328726
50,309968,324667
51,309968,324667
52,309968,324667
53,309968,324667
54,309968,324667
55,208001,224889
56,208001,224889
57,208001,224889
58,208001,224889
59,208001,224889
60,213979,249110
61,213979,249110
62,213979,249110
63,213979,249110
64,213979,249110
65,211783,266432
66,211783,266432
67,211783,266432
68,211783,266432
69,211783,266432
70,168744,237964
71,168744,237964
72,168744,237964
73,168744,237964
74,168744,237964
75,106172,182352
76,106172,182352
77,106172,182352
78,106172,182352
79,106172,182352
80,47816,115791
81,47816,115791
82,47816,115791
83,47816,115791
84,47816,115791
85,19495,55825
86,19495,55825
87,19495,55825
88,19495,55825
89,19495,55825
90,5081,17397
91,5081,17397
92,5081,17397
93,5081,17397
94,5081,17397
95,707,2901
96,707,2901
97,707,2901
98,707,2901
99,707,2901
100,256,1199
