age,male,female
0,52699031,50493552
1,52699031,50493552
2,52699031,50493552
3,52699031,50493552
4,52699031,50493552
5,43807120,41978064
6,43807120,41978064
7,43807120,41978064
8,43807120,41978064
9,43807120,41978064
10,40705218,39070817
11,40705218,39070817
12,40705218,39070817
13,40705218,39070817
14,40705218,39070817
15,35141630,33852832
16,35141630,33852832
17,35141630,33852832
18,35141630,33852832
19,35141630,33852832
20,27877072,26931898
21,27877072,26931898
22,27877072,26931898
23,27877072,26931898
24,27877072,26931898
25,24903833,24133532
26,24903833,24133532
27,24903833,24133532
28,24903833,24133532
29,24903833,24133532
30,23391022,22729121
31,23391022,22729121
32,23391022,22729121
33,23391022,22729121
34,23391022,22729121
35,21328910,20847121
36,21328910,20847121
37,21328910,20847121
38,21328910,20847121
39,21328910,20847121
40,18878536,19050653
41,18878536,19050653
42,18878536,19050653
43,18878536,19050653
44,18878536,19050653
45,15594813,16280173
46,15594813,16280173
47,15594813,16280173
48,15594813,16280173
49,15594813,16280173
50,13124245,13961003
51,13124245,13961003
52,13124245,13961003
53,13124245,13961003
54,13124245,13961003
55,11839754,13096046
56,11839754,13096046
57,11839754,13096046
58,11839754,13096046
59,11839754,13096046
60,9512788,10958941
61,9512788,10958941
62,9512788,10958941
63,9512788,10958941
64,9512788,10958941
65,6904248,8549384
66,6904248,8549384
67,6904248,8549384
68,6904248,8549384
69,6904248,8549384
70,4420013,6026320
71,4420013,6026320
72,4420013,6026320
73,4420013,6026320
74,4420013,6026320
75,2506357,3769483
76,2506357,3769483
77,2506357,3769483
78,2506357,3769483
79,2506357,3769483
80,1197696,1996187
81,1197696,1996187
82,1197696,1996187
83,1197696,1996187
84,1197696,1996187
85,398027,743678
86,398027,743678
87,398027,743678
88,398027,743678
89,398027,743678
90,94052,195272
91,94052,195272
92,94052,195272
93,94052,195272
94,94052,195272
95,13659,31545
96,13659,31545
97,13659,31545
98,13659,31545
99,13659,31545
100,5256,13751
