age,male,female
0,1894876,1810146
1,1894876,1810146
2,1894876,1810146
3,1894876,1810146
4,1894876,1810146
5,1758932,1677682
6,1758932,1677682
7,1758932,1677682
8,1758932,1677682
9,1758932,1677682
10,1681925,1592840
11,1681925,1592840
12,1681925,1592840
13,1681925,1592840
14,1681925,1592840
15,1919638,1817394
16,1919638,1817394
17,1919638,1817394
18,1919638,1817394
19,1919638,1817394
20,2158909,2073613
21,2158909,2073613
22,2158909,2073613
23,2158909,2073613
24,2158909,2073613
25,2271506,2221290
26,2271506,2221290
27,2271506,2221290
28,2271506,2221290
29,2271506,2221290
30,2111900,2103331
31,2111900,2103331
32,2111900,2103331
33,2111900,2103331
34,2111900,2103331
35,1898711,1899340
36,1898711,1899340
37,1898711,1899340
38,1898711,1899340
39,1898711,1899340
40,1512972,1528081
41,1512972,1528081
42,1512972,1528081
43,1512972,1528081
44,1512972,1528081
45,1177225,1236429
46,1177225,1236429
47,1177225,1236429
48,1177225,1236429
49,1177225,1236429
50,1080039,1145622
51,1080039,1145622
52,1080039,1145622
53,1080039,1145622
54,1080039,1145622
55,1073485,1169411
56,1073485,1169411
57,1073485,1169411
58,1073485,1169411
59,1073485,1169411
60,1013806,1178473
61,1013806,1178473
62,1013806,1178473
63,1013806,1178473
64,1013806,1178473
65,852798,1045121
66,852798,1045121
67,852798,1045121
68,852798,1045121
69,852798,1045121
70,638302,874607
71,638302,874607
72,638302,874607
73,638302,874607
74,638302,874607
75,433142,685049
76,433142,685049
77,433142,685049
78,433142,685049
79,433142,685049
80,241601,461339
81,241601,461339
82,241601,461339
83,241601,461339
84,241601,461339
85,109966,255361
86,109966,255361
87,109966,255361
88,109966,255361
89,109966,255361
90,37029,105447
91,37029,105447
92,37029,105447
93,37029,105447
94,37029,105447
95,8198,29015
96,8198,29015
97,8198,29015
98,8198,29015
99,8198,29015
100,5624,25412
