age,male,female
0,343074,327898
1,343074,327898
2,343074,327898
3,343074,327898
4,343074,327898
5,372068,355254
6,372068,355254
7,372068,355254
8,372068,355254
9,372068,355254
10,408913,389576
11,408913,389576
12,408913,389576
13,408913,389576
14,408913,389576
15,423468,402502
16,423468,402502
17,423468,402502
18,423468,402502
19,423468,402502
20,417659,396479
21,417659,396479
22,417659,396479
23,417659,396479
24,417659,396479
25,389462,380503
26,389462,380503
27,389462,380503
28,389462,380503
29,389462,380503
30,376523,379965
31,376523,379965
32,376523,379965
33,376523,379965
34,376523,379965
35,390078,407664
36,390078,407664
37,390078,407664
38,390078,407664
39,390078,407664
40,401571,419059
41,401571,419059
42,401571,419059
43,401571,419059
44,401571,419059
45,405177,409434
46,405177,409434
47,405177,409434
48,405177,409434
49,405177,409434
50,432870,446670
51,432870,446670
52,432870,446670
53,432870,446670
54,432870,446670
55,412725,438365
56,412725,438365
57,412725,438365
58,412725,438365
59,412725,438365
60,400302,434803
61,400302,434803
62,400302,434803
63,400302,434803
64,400302,434803
65,365905,414494
66,365905,414494
67,365905,414494
68,365905,414494
69,365905,414494
70,333538,394863
71,333538,394863
72,333538,394863
73,333538,394863
74,333538,394863
75,269841,336087
76,269841,336087
77,269841,336087
78,269841,336087
79,269841,336087
80,153840,211530
81,153840,211530
82,153840,211530
83,153840,211530
84,153840,211530
85,100704,169546
86,100704,169546
87,100704,169546
88,100704,169546
89,100704,169546
90,44081,102886
91,44081,102886
92,44081,102886
93,44081,102886
94,44081,102886
95,9613,34439
96,9613,34439
97,9613,34439
98,9613,34439
99,9613,34439
100,4612,26767
