age,male,female
0,857760,815950
1,857760,815950
2,857760,815950
3,857760,815950
4,857760,815950
5,1047596,992599
6,1047596,992599
7,1047596,992599
8,1047596,992599
9,1047596,992599
10,937143,890319
11,937143,890319
12,937143,890319
13,937143,890319
14,937143,890319
15,819477,777414
16,819477,777414
17,819477,777414
18,819477,777414
19,819477,777414
20,810696,769146
21,810696,769146
22,810696,769146
23,810696,769146
24,810696,769146
25,891487,856397
26,891487,856397
27,891487,856397
28,891487,856397
29,891487,856397
30,1154515,1124351
31,1154515,1124351
32,1154515,1124351
33,1154515,1124351
34,1154515,1124351
35,926193,901876
36,926193,901876
37,926193,901876
38,926193,901876
39,926193,901876
40,875259,865758
41,875259,865758
42,875259,865758
43,875259,865758
44,875259,865758
45,825206,827106
46,825206,827106
47,825206,827106
48,825206,827106
49,825206,827106
50,733719,749528
51,733719,749528
52,733719,749528
53,733719,749528
54,733719,749528
55,564922,654960
56,564922,654960
57,564922,654960
58,564922,654960
59,564922,654960
60,390802,524742
61,390802,524742
62,390802,524742
63,390802,524742
64,390802,524742
65,349191,454484
66,349191,454484
67,349191,454484
68,349191,454484
69,349191,454484
70,273331,368802
71,273331,368802
72,273331,368802
73,273331,368802
74,273331,368802
75,170632,243682
76,170632,243682
77,170632,243682
78,170632,243682
79,170632,243682
80,89781,147218
81,89781,147218
82,89781,147218
83,89781,147218
84,89781,147218
85,28566,56788
86,28566,56788
87,28566,56788
88,28566,56788
89,28566,56788
90,8067,18544
91,8067,18544
92,8067,18544
93,8067,18544
94,8067,18544
95,1230,3326
96,1230,3326
97,1230,3326
98,1230,3326
99,1230,3326
100,283,931
