age,male,female
0,431725,409551
1,431725,409551
2,431725,409551
3,431725,409551
4,431725,409551
5,427301,406001
6,427301,406001
7,427301,406001
8,427301,406001
9,427301,406001
10,401953,380449
11,401953,380449
12,401953,380449
13,401953,380449
14,401953,380449
15,528487,502168
16,528487,502168
17,528487,502168
18,528487,502168
19,528487,502168
20,685413,651185
21,685413,651185
22,685413,651185
23,685413,651185
24,685413,651185
25,669061,634447
26,669061,634447
27,669061,634447
28,669061,634447
29,669061,634447
30,586497,560707
31,586497,560707
32,586497,560707
33,586497,560707
34,586497,560707
35,553894,537181
36,553894,537181
37,553894,537181
38,553894,537181
39,553894,537181
40,477560,454378
41,477560,454378
42,477560,454378
43,477560,454378
44,477560,454378
45,618739,587746
46,618739,587746
47,618739,587746
48,618739,587746
49,618739,587746
50,559124,541151
51,559124,541151
52,559124,541151
53,559124,541151
54,559124,541151
55,448074,453637
56,448074,453637
57,448074,453637
58,448074,453637
59,448074,453637
60,359630,473867
61,359630,473867
62,359630,473867
63,359630,473867
64,359630,473867
65,274066,455088
66,274066,455088
67,274066,455088
68,274066,455088
69,274066,455088
70,173199,319831
71,173199,319831
72,173199,319831
73,173199,319831
74,173199,319831
75,184468,376615
76,184468,376615
77,184468,376615
78,184468,376615
79,184468,376615
80,106809,246794
81,106809,246794
82,106809,246794
83,106809,246794
84,106809,246794
85,40441,112769
86,40441,112769
87,40441,112769
88,40441,112769
89,40441,112769
90,8568,32149
91,8568,32149
92,8568,32149
93,8568,32149
94,8568,32149
95,1192,4843
96,1192,4843
97,1192,4843
98,1192,4843
99,1192,4843
100,463,1739
