age,male,female
0,466907,442131
1,466907,442131
2,466907,442131
3,466907,442131
4,466907,442131
5,489344,454985
6,489344,454985
7,489344,454985
8,489344,454985
9,489344,454985
10,460627,429083
11,460627,429083
12,460627,429083
13,460627,429083
14,460627,429083
15,339909,320582
16,339909,320582
17,339909,320582
18,339909,320582
19,339909,320582
20,271368,251867
21,271368,251867
22,271368,251867
23,271368,251867
24,271368,251867
25,247789,228192
26,247789,228192
27,247789,228192
28,247789,228192
29,247789,228192
30,229637,220692
31,229637,220692
32,229637,220692
33,229637,220692
34,229637,220692
35,181064,187340
36,181064,187340
37,181064,187340
38,181064,187340
39,181064,187340
40,137750,155611
41,137750,155611
42,137750,155611
43,137750,155611
44,137750,155611
45,127058,131668
46,127058,131668
47,127058,131668
48,127058,131668
49,127058,131668
50,101325,104530
51,101325,104530
52,101325,104530
53,101325,104530
54,101325,104530
55,82572,90249
56,82572,90249
57,82572,90249
58,82572,90249
59,82572,90249
60,62998,74543
61,62998,74543
62,62998,74543
63,62998,74543
64,62998,74543
65,38310,53455
66,38310,53455
67,38310,53455
68,38310,53455
69,38310,53455
70,25397,41081
71,25397,41081
72,25397,41081
73,25397,41081
74,25397,41081
75,13162,24868
76,13162,24868
77,13162,24868
78,13162,24868
79,13162,24868
80,5348,12205
81,5348,12205
82,5348,12205
83,5348,12205
84,5348,12205
85,1078,3122
86,1078,3122
87,1078,3122
88,1078,3122
89,1078,3122
90,92,481
91,92,481
92,92,481
93,92,481
94,92,481
95,1,17
96,1,17
97,1,17
98,1,17
99,1,17
100,0,0
